Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0038,0.0454,0.1622
5.0,0.023,0.0563,0.1913
10.0,0.0148,0.1958,0.3247
15.0,0.0878,0.1555,0.3528
20.0,0.1223,0.1143,0.2871
25.0,0.1568,0.1577,0.3249
30.0,0.2219,0.2439,0.4621
35.0,0.31,0.4001,0.5227
40.0,0.402,0.5579,0.5857
45.0,0.4709,0.6846,0.5706
50.0,0.5361,0.8084,0.5773
55.00000000000001,0.6049,0.9141,0.5535
60.0,0.7506,1.2093,0.4709
65.0,0.8238,1.4119,0.5995
70.0,0.8309,1.4148,0.6576
