Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0153,0.037,0.0551
5.0,0.0017,0.0604,0.0331
10.0,0.0134,0.1185,0.0469
15.0,0.0183,0.1099,0.079
20.0,0.0678,0.2473,0.1781
25.0,0.115,0.3249,0.2719
30.0,0.125,0.3433,0.2758
35.0,0.2401,0.5235,0.4051
40.0,0.3131,0.6107,0.4478
45.0,0.4841,0.8786,0.5131
50.0,0.6543,1.2094,0.6084
55.00000000000001,0.7502,1.3661,0.582
60.0,0.8231,1.4956,0.6458
65.0,0.8817,1.5805,0.6719
70.0,0.8953,1.5821,0.682
