Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0174,0.0412,0.0512
5.0,0.0174,0.0412,0.0512
10.0,0.0174,0.0412,0.0512
15.0,0.0174,0.0412,0.0512
20.0,0.0174,0.0412,0.0512
25.0,0.0174,0.0412,0.0512
30.0,0.0174,0.0412,0.0512
35.0,0.0174,0.0412,0.0512
40.0,0.0174,0.0412,0.0512
45.0,0.0174,0.0412,0.0512
50.0,0.0174,0.0412,0.0512
55.00000000000001,0.0174,0.0412,0.0512
60.0,0.0174,0.0412,0.0512
65.0,0.0174,0.0412,0.0512
70.0,0.0174,0.0412,0.0512
