Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
0.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
5.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
5.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
10.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
10.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
15.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
15.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
20.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
20.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
25.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
25.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
30.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
30.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
35.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
35.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
40.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
40.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
45.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
45.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
50.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
50.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
55.00000000000001,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
55.00000000000001,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
60.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
60.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
65.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
65.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
70.0,Male,0.839,0.1573,0.4906,0.9252,0.0748,0.5094,0.619,0.88,0.7079,0.5474
70.0,Female,0.8735,0.102,0.4211,0.9565,0.0435,0.5789,0.64,0.9,0.6888,0.5079
