Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
0.0,Female,0.8899,0.0925,0.4444,0.9738,0.0262,0.5556,0.7619,0.9029,0.7091,0.5614
5.0,Male,0.8667,0.1228,0.4727,0.9609,0.0391,0.5273,0.7429,0.884,0.7168,0.5778
5.0,Female,0.8943,0.1057,0.5,0.9686,0.0314,0.5,0.75,0.9113,0.7343,0.6
10.0,Male,0.8632,0.0772,0.3455,0.987,0.013,0.6545,0.8636,0.8631,0.6662,0.4935
10.0,Female,0.8722,0.0661,0.3056,0.9791,0.0209,0.6944,0.7333,0.8821,0.6423,0.4314
15.0,Male,0.8596,0.0596,0.2909,0.9957,0.0043,0.7091,0.9412,0.8545,0.6433,0.4444
15.0,Female,0.8722,0.0661,0.3056,0.9791,0.0209,0.6944,0.7333,0.8821,0.6423,0.4314
20.0,Male,0.8632,0.0772,0.3455,0.987,0.013,0.6545,0.8636,0.8631,0.6662,0.4935
20.0,Female,0.8811,0.1366,0.5556,0.9424,0.0576,0.4444,0.6452,0.9184,0.749,0.597
25.0,Male,0.8632,0.0632,0.3091,0.9957,0.0043,0.6909,0.9444,0.8577,0.6524,0.4658
25.0,Female,0.8767,0.0705,0.3333,0.9791,0.0209,0.6667,0.75,0.8863,0.6562,0.4615
30.0,Male,0.8702,0.0912,0.4,0.9826,0.0174,0.6,0.8462,0.8726,0.6913,0.5432
30.0,Female,0.8943,0.1057,0.5,0.9686,0.0314,0.5,0.75,0.9113,0.7343,0.6
35.0,Male,0.8632,0.0842,0.3636,0.9826,0.0174,0.6364,0.8333,0.8659,0.6731,0.5063
35.0,Female,0.8414,0.1938,0.6111,0.8848,0.1152,0.3889,0.5,0.9235,0.748,0.55
40.0,Male,0.8596,0.0737,0.3273,0.987,0.013,0.6727,0.8571,0.8598,0.6571,0.4737
40.0,Female,0.8855,0.1233,0.5278,0.9529,0.0471,0.4722,0.6786,0.9146,0.7403,0.5938
45.0,Male,0.8526,0.0737,0.3091,0.9826,0.0174,0.6909,0.8095,0.8561,0.6458,0.4474
45.0,Female,0.8855,0.141,0.5833,0.9424,0.0576,0.4167,0.6562,0.9231,0.7629,0.6176
50.0,Male,0.8632,0.0842,0.3636,0.9826,0.0174,0.6364,0.8333,0.8659,0.6731,0.5063
50.0,Female,0.8194,0.2159,0.6111,0.8586,0.1414,0.3889,0.449,0.9213,0.7349,0.5176
55.00000000000001,Male,0.8667,0.0877,0.3818,0.9826,0.0174,0.6182,0.84,0.8692,0.6822,0.525
55.00000000000001,Female,0.7621,0.3084,0.7222,0.7696,0.2304,0.2778,0.3714,0.9363,0.7459,0.4906
60.0,Male,0.8737,0.1088,0.4545,0.9739,0.0261,0.5455,0.8065,0.8819,0.7142,0.5814
60.0,Female,0.6696,0.4009,0.7222,0.6597,0.3403,0.2778,0.2857,0.9265,0.691,0.4094
65.0,Male,0.8526,0.1719,0.5636,0.9217,0.0783,0.4364,0.6327,0.8983,0.7427,0.5962
65.0,Female,0.4802,0.6256,0.8333,0.4136,0.5864,0.1667,0.2113,0.9294,0.6235,0.3371
70.0,Male,0.8421,0.1754,0.5455,0.913,0.087,0.4545,0.6,0.8936,0.7292,0.5714
70.0,Female,0.2996,0.8238,0.8889,0.1885,0.8115,0.1111,0.1711,0.9,0.5387,0.287
