Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.024,0.1348,0.1145
5.0,0.024,0.1348,0.1145
10.0,0.024,0.1348,0.1145
15.0,0.024,0.1348,0.1145
20.0,0.024,0.1348,0.1145
25.0,0.024,0.1348,0.1145
30.0,0.024,0.1348,0.1145
35.0,0.024,0.1348,0.1145
40.0,0.024,0.1348,0.1145
45.0,0.024,0.1348,0.1145
50.0,0.024,0.1348,0.1145
55.00000000000001,0.024,0.1348,0.1145
60.0,0.024,0.1348,0.1145
65.0,0.024,0.1348,0.1145
70.0,0.024,0.1348,0.1145
