Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0298,0.0743,0.204
5.0,0.0298,0.0262,0.2842
10.0,0.0298,0.0659,0.3175
15.0,0.0298,0.091,0.3739
20.0,0.0298,0.139,0.4961
25.0,0.0298,0.1538,0.5199
30.0,0.0298,0.1835,0.6048
35.0,0.0298,0.1977,0.6381
40.0,0.0298,0.2146,0.6858
45.0,0.0298,0.2217,0.7096
50.0,0.0298,0.2404,0.8214
55.00000000000001,0.0298,0.2672,0.9254
60.0,0.0298,0.2858,0.9961
65.0,0.0298,0.3019,1.0628
70.0,0.0298,0.3091,1.0961
