Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.024,0.1348,0.1145
5.0,0.0472,0.2281,0.1319
10.0,0.0512,0.2531,0.1221
15.0,0.0436,0.2288,0.0925
20.0,0.0711,0.312,0.1598
25.0,0.0276,0.1543,0.116
30.0,0.0436,0.1936,0.1849
35.0,0.0472,0.2281,0.1319
40.0,0.0675,0.2978,0.1854
45.0,0.076,0.2927,0.2234
50.0,0.1639,0.4882,0.3392
55.00000000000001,0.1969,0.5023,0.4032
60.0,0.2577,0.5903,0.4812
65.0,0.3125,0.615,0.4792
70.0,0.4362,0.7415,0.4629
