Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.024,0.1348,0.1145
5.0,0.024,0.056,0.0742
10.0,0.024,0.044,0.1361
15.0,0.024,0.0885,0.1981
20.0,0.024,0.1149,0.2468
25.0,0.024,0.1183,0.2431
30.0,0.024,0.1129,0.2556
35.0,0.024,0.1266,0.291
40.0,0.024,0.1407,0.3308
45.0,0.024,0.1608,0.3928
50.0,0.024,0.1745,0.437
55.00000000000001,0.024,0.1868,0.4768
60.0,0.024,0.196,0.6
65.0,0.024,0.1975,0.701
70.0,0.024,0.1891,0.7799
