Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0198,0.1555,0.0816
5.0,0.0749,0.2213,0.1487
10.0,0.0749,0.1655,0.1108
15.0,0.1178,0.1992,0.234
20.0,0.165,0.2878,0.2114
25.0,0.067,0.0473,0.1682
30.0,0.1572,0.2001,0.3268
35.0,0.1099,0.096,0.2837
40.0,0.0742,0.0655,0.3681
45.0,0.0956,0.1842,0.3628
50.0,0.1716,0.1899,0.3949
55.00000000000001,0.2337,0.2947,0.4618
60.0,0.3038,0.3808,0.5039
65.0,0.5033,0.8034,0.6394
70.0,0.5455,0.8362,0.8192
