Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
0.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
5.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
5.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
10.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
10.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
15.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
15.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
20.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
20.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
25.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
25.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
30.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
30.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
35.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
35.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
40.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
40.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
45.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
45.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
50.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
50.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
55.00000000000001,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
55.00000000000001,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
60.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
60.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
65.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
65.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
70.0,Male,0.8631,0.1255,0.4706,0.9575,0.0425,0.5294,0.7273,0.8826,0.7141,0.5714
70.0,Female,0.8715,0.1124,0.45,0.9522,0.0478,0.55,0.6429,0.9005,0.7011,0.5294
