Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8456,0.1368,0.451,0.9316,0.0684,0.549,0.5897,0.8862,0.6913,0.5111
0.0,Female,0.837,0.1542,0.475,0.9144,0.0856,0.525,0.5429,0.8906,0.6947,0.5067
5.0,Male,0.8632,0.1404,0.5098,0.9402,0.0598,0.4902,0.65,0.898,0.725,0.5714
5.0,Female,0.7797,0.1762,0.4107,0.9006,0.0994,0.5893,0.575,0.8235,0.6556,0.4792
10.0,Male,0.8526,0.1368,0.4706,0.9359,0.0641,0.5294,0.6154,0.8902,0.7032,0.5333
10.0,Female,0.7401,0.185,0.3692,0.8889,0.1111,0.6308,0.5714,0.7784,0.6291,0.4486
15.0,Male,0.8632,0.1404,0.5098,0.9402,0.0598,0.4902,0.65,0.898,0.725,0.5714
15.0,Female,0.7048,0.207,0.3718,0.8792,0.1208,0.6282,0.617,0.7278,0.6255,0.464
20.0,Male,0.8667,0.1368,0.5098,0.9444,0.0556,0.4902,0.6667,0.8984,0.7271,0.5778
20.0,Female,0.696,0.2467,0.4235,0.8592,0.1408,0.5765,0.6429,0.7135,0.6413,0.5106
25.0,Male,0.8632,0.1333,0.4902,0.9444,0.0556,0.5098,0.6579,0.8947,0.7173,0.5618
25.0,Female,0.6696,0.304,0.4694,0.8217,0.1783,0.5306,0.6667,0.6709,0.6455,0.5509
30.0,Male,0.8596,0.1368,0.4902,0.9402,0.0598,0.5098,0.641,0.8943,0.7152,0.5556
30.0,Female,0.6123,0.3612,0.4732,0.7478,0.2522,0.5268,0.6463,0.5931,0.6105,0.5464
35.0,Male,0.8596,0.1298,0.4706,0.9444,0.0556,0.5294,0.6486,0.8911,0.7075,0.5455
35.0,Female,0.5771,0.3965,0.4754,0.6952,0.3048,0.5246,0.6444,0.5328,0.5853,0.5472
40.0,Male,0.8596,0.1298,0.4706,0.9444,0.0556,0.5294,0.6486,0.8911,0.7075,0.5455
40.0,Female,0.5419,0.5066,0.542,0.5417,0.4583,0.458,0.6174,0.4643,0.5418,0.5772
45.0,Male,0.8561,0.1333,0.4706,0.9402,0.0598,0.5294,0.6316,0.8907,0.7054,0.5393
45.0,Female,0.5551,0.6079,0.6331,0.4318,0.5682,0.3669,0.6377,0.427,0.5325,0.6354
50.0,Male,0.8632,0.1404,0.5098,0.9402,0.0598,0.4902,0.65,0.898,0.725,0.5714
50.0,Female,0.5903,0.6828,0.7123,0.3704,0.6296,0.2877,0.671,0.4167,0.5413,0.691
55.00000000000001,Male,0.8667,0.1368,0.5098,0.9444,0.0556,0.4902,0.6667,0.8984,0.7271,0.5778
55.00000000000001,Female,0.6256,0.8238,0.8355,0.2,0.8,0.1645,0.6791,0.375,0.5178,0.7493
60.0,Male,0.8596,0.1368,0.4902,0.9402,0.0598,0.5098,0.641,0.8943,0.7152,0.5556
60.0,Female,0.6828,0.8855,0.9006,0.1515,0.8485,0.0994,0.7214,0.3846,0.5261,0.8011
65.0,Male,0.8667,0.1368,0.5098,0.9444,0.0556,0.4902,0.6667,0.8984,0.7271,0.5778
65.0,Female,0.6916,0.9207,0.9162,0.0667,0.9333,0.0838,0.7321,0.2222,0.4914,0.8138
70.0,Male,0.8596,0.1509,0.5294,0.9316,0.0684,0.4706,0.6279,0.9008,0.7305,0.5745
70.0,Female,0.7621,0.9515,0.9602,0.0784,0.9216,0.0398,0.7824,0.3636,0.5193,0.8622
