Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
0.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
5.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
5.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
10.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
10.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
15.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
15.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
20.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
20.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
25.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
25.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
30.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
30.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
35.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
35.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
40.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
40.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
45.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
45.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
50.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
50.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
55.00000000000001,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
55.00000000000001,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
60.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
60.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
65.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
65.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
70.0,Male,0.8577,0.0749,0.3269,0.986,0.014,0.6731,0.85,0.8583,0.6565,0.4722
70.0,Female,0.8816,0.0816,0.3846,0.9757,0.0243,0.6154,0.75,0.8933,0.6802,0.5085
