Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
0.0,Female,0.8537,0.1463,0.5,0.9485,0.0515,0.5,0.7222,0.8762,0.7242,0.5909
5.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
5.0,Female,0.813,0.1463,0.4219,0.9505,0.0495,0.5781,0.75,0.8238,0.6862,0.54
10.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
10.0,Female,0.7846,0.1463,0.3803,0.9486,0.0514,0.6197,0.75,0.7905,0.6644,0.5047
15.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
15.0,Female,0.7642,0.1463,0.359,0.9524,0.0476,0.641,0.7778,0.7619,0.6557,0.4912
20.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
20.0,Female,0.7154,0.1463,0.3191,0.9605,0.0395,0.6809,0.8333,0.6952,0.6398,0.4615
25.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
25.0,Female,0.6951,0.1463,0.303,0.9592,0.0408,0.697,0.8333,0.6714,0.6311,0.4444
30.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
30.0,Female,0.6504,0.1463,0.2768,0.9627,0.0373,0.7232,0.8611,0.6143,0.6197,0.4189
35.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
35.0,Female,0.622,0.1463,0.2605,0.9606,0.0394,0.7395,0.8611,0.581,0.6106,0.4
40.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
40.0,Female,0.5813,0.1463,0.2403,0.9573,0.0427,0.7597,0.8611,0.5333,0.5988,0.3758
45.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
45.0,Female,0.561,0.1463,0.2313,0.9554,0.0446,0.7687,0.8611,0.5095,0.5934,0.3647
50.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
50.0,Female,0.5488,0.1463,0.2378,0.9806,0.0194,0.7622,0.9444,0.481,0.6092,0.3799
55.00000000000001,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
55.00000000000001,Female,0.4878,0.1463,0.2188,0.9884,0.0116,0.7812,0.9722,0.4048,0.6036,0.3571
60.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
60.0,Female,0.4553,0.1463,0.2118,1.0,0.0,0.7882,1.0,0.3619,0.6059,0.3495
65.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
65.0,Female,0.3984,0.1463,0.1957,1.0,0.0,0.8043,1.0,0.2952,0.5978,0.3273
70.0,Male,0.8647,0.1165,0.4359,0.9383,0.0617,0.5641,0.5484,0.9064,0.6871,0.4857
70.0,Female,0.3699,0.1463,0.1885,1.0,0.0,0.8115,1.0,0.2619,0.5942,0.3172
