Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0436,0.2094,0.0666
5.0,0.0436,0.1128,0.0013
10.0,0.0436,0.0418,0.0402
15.0,0.0436,0.0554,0.1101
20.0,0.0436,0.0871,0.1377
25.0,0.0436,0.1193,0.17
30.0,0.0436,0.149,0.2445
35.0,0.0436,0.1838,0.3374
40.0,0.0436,0.2008,0.4119
45.0,0.0436,0.223,0.4534
50.0,0.0436,0.2329,0.5232
55.00000000000001,0.0436,0.2506,0.5601
60.0,0.0436,0.256,0.6254
65.0,0.0436,0.2489,0.7237
70.0,0.0436,0.2698,0.8305
