Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8364,0.1418,0.4444,0.9321,0.0679,0.5556,0.6154,0.8729,0.6883,0.5161
0.0,Female,0.865,0.1477,0.5405,0.925,0.075,0.4595,0.5714,0.9158,0.7328,0.5556
5.0,Male,0.84,0.1382,0.4444,0.9367,0.0633,0.5556,0.6316,0.8734,0.6905,0.5217
5.0,Female,0.8523,0.1772,0.5946,0.9,0.1,0.4054,0.5238,0.9231,0.7473,0.557
10.0,Male,0.8255,0.0509,0.1852,0.9819,0.0181,0.8148,0.7143,0.8314,0.5835,0.2941
10.0,Female,0.8776,0.1013,0.4324,0.96,0.04,0.5676,0.6667,0.9014,0.6962,0.5246
15.0,Male,0.8436,0.0691,0.2778,0.9819,0.0181,0.7222,0.7895,0.8477,0.6298,0.411
15.0,Female,0.8354,0.1772,0.5405,0.89,0.11,0.4595,0.4762,0.9128,0.7153,0.5063
20.0,Male,0.8218,0.04,0.1481,0.9864,0.0136,0.8519,0.7273,0.8258,0.5673,0.2462
20.0,Female,0.8523,0.1181,0.4054,0.935,0.065,0.5946,0.5357,0.8947,0.6702,0.4615
25.0,Male,0.8473,0.0727,0.2963,0.9819,0.0181,0.7037,0.8,0.851,0.6391,0.4324
25.0,Female,0.8143,0.2236,0.6216,0.85,0.15,0.3784,0.434,0.9239,0.7358,0.5111
30.0,Male,0.8327,0.0509,0.2037,0.9864,0.0136,0.7963,0.7857,0.8352,0.5951,0.3235
30.0,Female,0.8354,0.1772,0.5405,0.89,0.11,0.4595,0.4762,0.9128,0.7153,0.5063
35.0,Male,0.8255,0.0436,0.1667,0.9864,0.0136,0.8333,0.75,0.8289,0.5765,0.2727
35.0,Female,0.8228,0.1983,0.5676,0.87,0.13,0.4324,0.4468,0.9158,0.7188,0.5
40.0,Male,0.84,0.0873,0.3148,0.9683,0.0317,0.6852,0.7083,0.8526,0.6416,0.4359
40.0,Female,0.7806,0.2405,0.5676,0.82,0.18,0.4324,0.3684,0.9111,0.6938,0.4468
45.0,Male,0.8255,0.0436,0.1667,0.9864,0.0136,0.8333,0.75,0.8289,0.5765,0.2727
45.0,Female,0.8101,0.1519,0.3784,0.89,0.11,0.6216,0.3889,0.8856,0.6342,0.3836
50.0,Male,0.8327,0.0509,0.2037,0.9864,0.0136,0.7963,0.7857,0.8352,0.5951,0.3235
50.0,Female,0.7637,0.2068,0.4054,0.83,0.17,0.5946,0.3061,0.883,0.6177,0.3488
55.00000000000001,Male,0.8473,0.08,0.3148,0.9774,0.0226,0.6852,0.7727,0.8538,0.6461,0.4474
55.00000000000001,Female,0.7384,0.2658,0.5135,0.78,0.22,0.4865,0.3016,0.8966,0.6468,0.38
60.0,Male,0.8473,0.08,0.3148,0.9774,0.0226,0.6852,0.7727,0.8538,0.6461,0.4474
60.0,Female,0.692,0.3544,0.6486,0.7,0.3,0.3514,0.2857,0.915,0.6743,0.3967
65.0,Male,0.8509,0.1345,0.463,0.9457,0.0543,0.537,0.6757,0.8782,0.7043,0.5495
65.0,Female,0.557,0.5232,0.7568,0.52,0.48,0.2432,0.2258,0.9204,0.6384,0.3478
70.0,Male,0.8436,0.1564,0.5,0.9276,0.0724,0.5,0.6279,0.8836,0.7138,0.5567
70.0,Female,0.4388,0.6751,0.8649,0.36,0.64,0.1351,0.2,0.9351,0.6124,0.3249
