Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
0.0,Female,0.8855,0.1233,0.5278,0.9529,0.0471,0.4722,0.6786,0.9146,0.7403,0.5938
5.0,Male,0.8667,0.1228,0.4727,0.9609,0.0391,0.5273,0.7429,0.884,0.7168,0.5778
5.0,Female,0.8811,0.1366,0.5556,0.9424,0.0576,0.4444,0.6452,0.9184,0.749,0.597
10.0,Male,0.8632,0.1333,0.4909,0.9522,0.0478,0.5091,0.7105,0.8866,0.7215,0.5806
10.0,Female,0.8767,0.141,0.5556,0.9372,0.0628,0.4444,0.625,0.9179,0.7464,0.5882
15.0,Male,0.8596,0.0947,0.3818,0.9739,0.0261,0.6182,0.7778,0.8682,0.6779,0.5122
15.0,Female,0.8634,0.163,0.5833,0.9162,0.0838,0.4167,0.5676,0.9211,0.7498,0.5753
20.0,Male,0.8526,0.1088,0.4,0.9609,0.0391,0.6,0.7097,0.8701,0.6804,0.5116
20.0,Female,0.8678,0.1674,0.6111,0.9162,0.0838,0.3889,0.5789,0.9259,0.7637,0.5946
25.0,Male,0.8561,0.1053,0.4,0.9652,0.0348,0.6,0.7333,0.8706,0.6826,0.5176
25.0,Female,0.8414,0.2026,0.6389,0.8796,0.1204,0.3611,0.5,0.9282,0.7592,0.561
30.0,Male,0.8737,0.1018,0.4364,0.9783,0.0217,0.5636,0.8276,0.8789,0.7073,0.5714
30.0,Female,0.7709,0.2996,0.7222,0.7801,0.2199,0.2778,0.3824,0.9371,0.7512,0.5
35.0,Male,0.8596,0.1088,0.4182,0.9652,0.0348,0.5818,0.7419,0.874,0.6917,0.5349
35.0,Female,0.6784,0.4009,0.75,0.6649,0.3351,0.25,0.2967,0.9338,0.7075,0.4252
40.0,Male,0.8632,0.1123,0.4364,0.9652,0.0348,0.5636,0.75,0.8775,0.7008,0.5517
40.0,Female,0.5947,0.4934,0.7778,0.5602,0.4398,0.2222,0.25,0.9304,0.669,0.3784
45.0,Male,0.8596,0.1088,0.4182,0.9652,0.0348,0.5818,0.7419,0.874,0.6917,0.5349
45.0,Female,0.4802,0.6256,0.8333,0.4136,0.5864,0.1667,0.2113,0.9294,0.6235,0.3371
50.0,Male,0.8632,0.1053,0.4182,0.9696,0.0304,0.5818,0.7667,0.8745,0.6939,0.5412
50.0,Female,0.3436,0.7797,0.8889,0.2408,0.7592,0.1111,0.1808,0.92,0.5649,0.3005
55.00000000000001,Male,0.8702,0.1123,0.4545,0.9696,0.0304,0.5455,0.7812,0.8814,0.7121,0.5747
55.00000000000001,Female,0.2643,0.8767,0.9444,0.1361,0.8639,0.0556,0.1709,0.9286,0.5403,0.2894
60.0,Male,0.8737,0.1088,0.4545,0.9739,0.0261,0.5455,0.8065,0.8819,0.7142,0.5814
60.0,Female,0.2203,0.9295,0.9722,0.0785,0.9215,0.0278,0.1659,0.9375,0.5254,0.2834
65.0,Male,0.8596,0.1158,0.4364,0.9609,0.0391,0.5636,0.7273,0.877,0.6986,0.5455
65.0,Female,0.1718,0.9868,1.0,0.0157,0.9843,0.0,0.1607,1.0,0.5079,0.2769
70.0,Male,0.8561,0.1263,0.4545,0.9522,0.0478,0.5455,0.6944,0.8795,0.7034,0.5495
70.0,Female,0.1762,0.9824,1.0,0.0209,0.9791,0.0,0.1614,1.0,0.5105,0.278
