Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8315,0.1004,0.3208,0.9513,0.0487,0.6792,0.6071,0.8566,0.636,0.4198
0.0,Female,0.8712,0.1202,0.4737,0.9487,0.0513,0.5263,0.6429,0.9024,0.7112,0.5455
5.0,Male,0.8351,0.0753,0.2642,0.969,0.031,0.7358,0.6667,0.8488,0.6166,0.3784
5.0,Female,0.8498,0.1502,0.5,0.9179,0.0821,0.5,0.5429,0.904,0.709,0.5205
10.0,Male,0.8351,0.0753,0.2642,0.969,0.031,0.7358,0.6667,0.8488,0.6166,0.3784
10.0,Female,0.8584,0.1502,0.5263,0.9231,0.0769,0.4737,0.5714,0.9091,0.7247,0.5479
15.0,Male,0.8351,0.0753,0.2642,0.969,0.031,0.7358,0.6667,0.8488,0.6166,0.3784
15.0,Female,0.824,0.1931,0.5526,0.8769,0.1231,0.4474,0.4667,0.9096,0.7148,0.506
20.0,Male,0.8351,0.0753,0.2642,0.969,0.031,0.7358,0.6667,0.8488,0.6166,0.3784
20.0,Female,0.794,0.2403,0.6053,0.8308,0.1692,0.3947,0.4107,0.9153,0.718,0.4894
25.0,Male,0.8387,0.0789,0.283,0.969,0.031,0.717,0.6818,0.8521,0.626,0.4
25.0,Female,0.8541,0.1459,0.5,0.9231,0.0769,0.5,0.5588,0.9045,0.7115,0.5278
30.0,Male,0.8387,0.0789,0.283,0.969,0.031,0.717,0.6818,0.8521,0.626,0.4
30.0,Female,0.7983,0.2361,0.6053,0.8359,0.1641,0.3947,0.4182,0.9157,0.7206,0.4946
35.0,Male,0.8387,0.0789,0.283,0.969,0.031,0.717,0.6818,0.8521,0.626,0.4
35.0,Female,0.8283,0.1888,0.5526,0.8821,0.1179,0.4474,0.4773,0.9101,0.7173,0.5122
40.0,Male,0.8315,0.0717,0.2453,0.969,0.031,0.7547,0.65,0.8456,0.6072,0.3562
40.0,Female,0.8455,0.1459,0.4737,0.9179,0.0821,0.5263,0.5294,0.8995,0.6958,0.5
45.0,Male,0.853,0.0932,0.3585,0.969,0.031,0.6415,0.7308,0.8656,0.6638,0.481
45.0,Female,0.8283,0.1888,0.5526,0.8821,0.1179,0.4474,0.4773,0.9101,0.7173,0.5122
50.0,Male,0.8387,0.0645,0.2453,0.9779,0.0221,0.7547,0.7222,0.8467,0.6116,0.3662
50.0,Female,0.7725,0.2361,0.5263,0.8205,0.1795,0.4737,0.3636,0.8989,0.6734,0.4301
55.00000000000001,Male,0.8351,0.0753,0.2642,0.969,0.031,0.7358,0.6667,0.8488,0.6166,0.3784
55.00000000000001,Female,0.7167,0.309,0.5789,0.7436,0.2564,0.4211,0.3056,0.9006,0.6613,0.4
60.0,Male,0.8495,0.1039,0.3774,0.9602,0.0398,0.6226,0.6897,0.868,0.6688,0.4878
60.0,Female,0.6438,0.4077,0.6579,0.641,0.359,0.3421,0.2632,0.9058,0.6495,0.3759
65.0,Male,0.8387,0.1147,0.3774,0.9469,0.0531,0.6226,0.625,0.8664,0.6621,0.4706
65.0,Female,0.485,0.618,0.8158,0.4205,0.5795,0.1842,0.2153,0.9213,0.6182,0.3407
70.0,Male,0.8423,0.1541,0.4906,0.9248,0.0752,0.5094,0.6047,0.8856,0.7077,0.5417
70.0,Female,0.4292,0.6996,0.8947,0.3385,0.6615,0.1053,0.2086,0.9429,0.6166,0.3383
