Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0204,0.1947,0.1282
5.0,0.036,0.1493,0.1217
10.0,0.032,0.1789,0.047
15.0,0.0358,0.1834,0.058
20.0,0.0553,0.2399,0.0875
25.0,0.0667,0.237,0.1348
30.0,0.1053,0.3001,0.2088
35.0,0.2018,0.436,0.3359
40.0,0.3642,0.686,0.4632
45.0,0.4298,0.7997,0.4749
50.0,0.6036,1.0813,0.5084
55.00000000000001,0.6654,1.1737,0.5105
60.0,0.7501,1.2775,0.5194
65.0,0.8313,1.3753,0.7671
70.0,0.8777,1.52,0.7195
