Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0179,0.0328,0.0524
5.0,0.0179,0.0328,0.0524
10.0,0.0179,0.0328,0.0524
15.0,0.0179,0.0328,0.0524
20.0,0.0179,0.0328,0.0524
25.0,0.0179,0.0328,0.0524
30.0,0.0179,0.0328,0.0524
35.0,0.0179,0.0328,0.0524
40.0,0.0179,0.0328,0.0524
45.0,0.0179,0.0328,0.0524
50.0,0.0179,0.0328,0.0524
55.00000000000001,0.0179,0.0328,0.0524
60.0,0.0179,0.0328,0.0524
65.0,0.0179,0.0328,0.0524
70.0,0.0179,0.0328,0.0524
