Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
0.0,Female,0.8899,0.0925,0.4444,0.9738,0.0262,0.5556,0.7619,0.9029,0.7091,0.5614
5.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
5.0,Female,0.837,0.0925,0.3333,0.9721,0.0279,0.6667,0.7619,0.8447,0.6527,0.4638
10.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
10.0,Female,0.7974,0.0925,0.2807,0.9706,0.0294,0.7193,0.7619,0.801,0.6256,0.4103
15.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
15.0,Female,0.7665,0.0925,0.25,0.9693,0.0307,0.75,0.7619,0.767,0.6097,0.3765
20.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
20.0,Female,0.7357,0.0925,0.2254,0.9679,0.0321,0.7746,0.7619,0.733,0.5967,0.3478
25.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
25.0,Female,0.6872,0.0925,0.1951,0.9655,0.0345,0.8049,0.7619,0.6796,0.5803,0.3107
30.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
30.0,Female,0.652,0.0925,0.1778,0.9635,0.0365,0.8222,0.7619,0.6408,0.5706,0.2883
35.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
35.0,Female,0.63,0.0925,0.1684,0.9621,0.0379,0.8316,0.7619,0.6165,0.5653,0.2759
40.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
40.0,Female,0.5815,0.0925,0.1509,0.9587,0.0413,0.8491,0.7619,0.5631,0.5548,0.252
45.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
45.0,Female,0.5507,0.0925,0.1478,0.9643,0.0357,0.8522,0.8095,0.5243,0.5561,0.25
50.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
50.0,Female,0.489,0.0925,0.1318,0.9592,0.0408,0.8682,0.8095,0.4563,0.5455,0.2267
55.00000000000001,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
55.00000000000001,Female,0.4405,0.0925,0.1214,0.954,0.046,0.8786,0.8095,0.4029,0.5377,0.2112
60.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
60.0,Female,0.3877,0.0925,0.1118,0.9467,0.0533,0.8882,0.8095,0.3447,0.5293,0.1965
65.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
65.0,Female,0.3524,0.0925,0.1111,0.9538,0.0462,0.8889,0.8571,0.301,0.5325,0.1967
70.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
70.0,Female,0.2863,0.0925,0.1017,0.94,0.06,0.8983,0.8571,0.2282,0.5208,0.1818
