Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.024,0.1348,0.1145
5.0,0.0472,0.1442,0.0828
10.0,0.0512,0.0954,0.111
15.0,0.0436,0.0298,0.1498
20.0,0.0711,0.0849,0.2152
25.0,0.0276,0.0967,0.2348
30.0,0.0436,0.1025,0.2944
35.0,0.0472,0.0712,0.2696
40.0,0.0675,0.0733,0.306
45.0,0.076,0.1185,0.3733
50.0,0.1639,0.2025,0.4338
55.00000000000001,0.1969,0.2157,0.4982
60.0,0.2577,0.2685,0.5856
65.0,0.3125,0.2804,0.7085
70.0,0.4362,0.5118,0.8412
