Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.01,0.0827,0.0568
5.0,0.01,0.0496,0.0756
10.0,0.01,0.113,0.1208
15.0,0.01,0.1494,0.156
20.0,0.01,0.1703,0.2219
25.0,0.01,0.2066,0.2771
30.0,0.01,0.2266,0.3173
35.0,0.01,0.2369,0.3425
40.0,0.01,0.2578,0.3977
45.0,0.01,0.2661,0.4736
50.0,0.01,0.2817,0.5747
55.00000000000001,0.01,0.2912,0.6299
60.0,0.01,0.3134,0.6902
65.0,0.01,0.3114,0.7712
70.0,0.01,0.3424,0.8465
