Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8423,0.1183,0.3962,0.9469,0.0531,0.6038,0.6364,0.8699,0.6716,0.4884
0.0,Female,0.8712,0.103,0.4211,0.959,0.041,0.5789,0.6667,0.8947,0.69,0.5161
5.0,Male,0.8459,0.1219,0.4151,0.9469,0.0531,0.5849,0.6471,0.8735,0.681,0.5057
5.0,Female,0.8712,0.1202,0.4737,0.9487,0.0513,0.5263,0.6429,0.9024,0.7112,0.5455
10.0,Male,0.8351,0.1111,0.3585,0.9469,0.0531,0.6415,0.6129,0.8629,0.6527,0.4524
10.0,Female,0.867,0.1245,0.4737,0.9436,0.0564,0.5263,0.6207,0.902,0.7086,0.5373
15.0,Male,0.8387,0.1147,0.3774,0.9469,0.0531,0.6226,0.625,0.8664,0.6621,0.4706
15.0,Female,0.8584,0.133,0.4737,0.9333,0.0667,0.5263,0.5806,0.901,0.7035,0.5217
20.0,Male,0.8423,0.1039,0.3585,0.9558,0.0442,0.6415,0.6552,0.864,0.6571,0.4634
20.0,Female,0.8455,0.1717,0.5526,0.9026,0.0974,0.4474,0.525,0.9119,0.7276,0.5385
25.0,Male,0.8423,0.1039,0.3585,0.9558,0.0442,0.6415,0.6552,0.864,0.6571,0.4634
25.0,Female,0.8069,0.2189,0.5789,0.8513,0.1487,0.4211,0.4314,0.9121,0.7151,0.4944
30.0,Male,0.8423,0.1111,0.3774,0.9513,0.0487,0.6226,0.6452,0.8669,0.6643,0.4762
30.0,Female,0.7983,0.2361,0.6053,0.8359,0.1641,0.3947,0.4182,0.9157,0.7206,0.4946
35.0,Male,0.8459,0.1075,0.3774,0.9558,0.0442,0.6226,0.6667,0.8675,0.6666,0.4819
35.0,Female,0.7039,0.3476,0.6579,0.7128,0.2872,0.3421,0.3086,0.9145,0.6854,0.4202
40.0,Male,0.8459,0.1075,0.3774,0.9558,0.0442,0.6226,0.6667,0.8675,0.6666,0.4819
40.0,Female,0.6309,0.4206,0.6579,0.6256,0.3744,0.3421,0.2551,0.9037,0.6418,0.3676
45.0,Male,0.8495,0.1039,0.3774,0.9602,0.0398,0.6226,0.6897,0.868,0.6688,0.4878
45.0,Female,0.4893,0.588,0.7368,0.441,0.559,0.2632,0.2044,0.8958,0.5889,0.32
50.0,Male,0.8566,0.0968,0.3774,0.969,0.031,0.6226,0.7407,0.869,0.6732,0.5
50.0,Female,0.3777,0.7511,0.8947,0.2769,0.7231,0.1053,0.1943,0.931,0.5858,0.3192
55.00000000000001,Male,0.8495,0.1039,0.3774,0.9602,0.0398,0.6226,0.6897,0.868,0.6688,0.4878
55.00000000000001,Female,0.2918,0.8541,0.9474,0.1641,0.8359,0.0526,0.1809,0.9412,0.5557,0.3038
60.0,Male,0.8495,0.1039,0.3774,0.9602,0.0398,0.6226,0.6897,0.868,0.6688,0.4878
60.0,Female,0.2361,0.927,1.0,0.0872,0.9128,0.0,0.1759,1.0,0.5436,0.2992
65.0,Male,0.8495,0.0968,0.3585,0.9646,0.0354,0.6415,0.7037,0.8651,0.6615,0.475
65.0,Female,0.1845,0.9785,1.0,0.0256,0.9744,0.0,0.1667,1.0,0.5128,0.2857
70.0,Male,0.853,0.1004,0.3774,0.9646,0.0354,0.6226,0.7143,0.8685,0.671,0.4938
70.0,Female,0.1674,0.9957,1.0,0.0051,0.9949,0.0,0.1638,1.0,0.5026,0.2815
