Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8175,0.2395,0.6471,0.8585,0.1415,0.3529,0.5238,0.91,0.7528,0.5789
0.0,Female,0.7871,0.2851,0.725,0.799,0.201,0.275,0.4085,0.9382,0.762,0.5225
5.0,Male,0.8099,0.2471,0.6471,0.8491,0.1509,0.3529,0.5077,0.9091,0.7481,0.569
5.0,Female,0.7269,0.3173,0.6078,0.7576,0.2424,0.3922,0.3924,0.8824,0.6827,0.4769
10.0,Male,0.7072,0.4106,0.8039,0.684,0.316,0.1961,0.3796,0.9355,0.7439,0.5157
10.0,Female,0.6506,0.4578,0.7077,0.6304,0.3696,0.2923,0.4035,0.8593,0.6691,0.514
15.0,Male,0.8517,0.1369,0.4706,0.9434,0.0566,0.5294,0.6667,0.8811,0.707,0.5517
15.0,Female,0.7028,0.1968,0.3418,0.8706,0.1294,0.6582,0.551,0.74,0.6062,0.4219
20.0,Male,0.8517,0.1217,0.4314,0.9528,0.0472,0.5686,0.6875,0.8745,0.6921,0.5301
20.0,Female,0.6707,0.2008,0.3222,0.8679,0.1321,0.6778,0.58,0.6935,0.5951,0.4143
25.0,Male,0.8479,0.1179,0.4118,0.9528,0.0472,0.5882,0.6774,0.8707,0.6823,0.5122
25.0,Female,0.6386,0.249,0.36,0.8255,0.1745,0.64,0.5806,0.6578,0.5928,0.4444
30.0,Male,0.8479,0.1027,0.3725,0.9623,0.0377,0.6275,0.7037,0.8644,0.6674,0.4872
30.0,Female,0.6225,0.249,0.3491,0.8252,0.1748,0.6509,0.5968,0.631,0.5871,0.4405
35.0,Male,0.8555,0.0951,0.3725,0.9717,0.0283,0.6275,0.76,0.8655,0.6721,0.5
35.0,Female,0.6024,0.2771,0.3684,0.8,0.2,0.6316,0.6087,0.6,0.5842,0.459
40.0,Male,0.8517,0.0913,0.3529,0.9717,0.0283,0.6471,0.75,0.8619,0.6623,0.48
40.0,Female,0.5984,0.3414,0.439,0.754,0.246,0.561,0.6353,0.5793,0.5965,0.5192
45.0,Male,0.8517,0.1293,0.451,0.9481,0.0519,0.549,0.6765,0.8777,0.6995,0.5412
45.0,Female,0.5622,0.4016,0.4672,0.6786,0.3214,0.5328,0.64,0.5101,0.5729,0.5401
50.0,Male,0.8555,0.1179,0.4314,0.9575,0.0425,0.5686,0.7097,0.875,0.6945,0.5366
50.0,Female,0.5863,0.4739,0.551,0.6373,0.3627,0.449,0.6864,0.4962,0.5941,0.6113
55.00000000000001,Male,0.7985,0.2586,0.6471,0.8349,0.1651,0.3529,0.4853,0.9077,0.741,0.5546
55.00000000000001,Female,0.6104,0.5502,0.6282,0.5806,0.4194,0.3718,0.7153,0.4821,0.6044,0.6689
60.0,Male,0.8023,0.2548,0.6471,0.8396,0.1604,0.3529,0.4925,0.9082,0.7433,0.5593
60.0,Female,0.6305,0.5984,0.6629,0.5541,0.4459,0.3371,0.7785,0.41,0.6085,0.716
65.0,Male,0.8289,0.2281,0.6471,0.8726,0.1274,0.3529,0.55,0.9113,0.7599,0.5946
65.0,Female,0.6466,0.6546,0.6984,0.4833,0.5167,0.3016,0.8098,0.3372,0.5909,0.75
70.0,Male,0.8289,0.2205,0.6275,0.8774,0.1226,0.3725,0.5517,0.9073,0.7524,0.5872
70.0,Female,0.6948,0.7229,0.7626,0.4314,0.5686,0.2374,0.8389,0.3188,0.597,0.7989
