Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0475,0.0451,0.0463
5.0,0.0332,0.0735,0.1309
10.0,0.0826,0.124,0.232
15.0,0.1125,0.1298,0.2478
20.0,0.13,0.1762,0.346
25.0,0.1186,0.2082,0.3426
30.0,0.1838,0.2226,0.3879
35.0,0.227,0.3319,0.4347
40.0,0.2296,0.3627,0.4792
45.0,0.3239,0.4289,0.5314
50.0,0.3689,0.4809,0.4086
55.00000000000001,0.3771,0.486,0.5943
60.0,0.4431,0.6311,0.6751
65.0,0.534,0.7865,0.7882
70.0,0.5992,0.9363,0.935
