Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0608,0.1303,0.0441
5.0,0.0608,0.2317,0.0489
10.0,0.0608,0.2943,0.1466
15.0,0.0608,0.3271,0.1933
20.0,0.0608,0.3329,0.3182
25.0,0.0608,0.3428,0.3369
30.0,0.0608,0.3596,0.3742
35.0,0.0608,0.3731,0.4116
40.0,0.0608,0.3828,0.5088
45.0,0.0608,0.395,0.5556
50.0,0.0608,0.3998,0.5789
55.00000000000001,0.0608,0.4039,0.6023
60.0,0.0608,0.4159,0.7047
65.0,0.0608,0.4246,0.7836
70.0,0.0608,0.4257,0.8163
