Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.008,0.0595,0.2101
5.0,0.008,0.1428,0.3085
10.0,0.008,0.178,0.3686
15.0,0.008,0.2155,0.4176
20.0,0.008,0.2821,0.5262
25.0,0.008,0.3007,0.5531
30.0,0.008,0.3365,0.6343
35.0,0.008,0.3516,0.6831
40.0,0.008,0.3694,0.7369
45.0,0.008,0.3776,0.7751
50.0,0.008,0.3951,0.8574
55.00000000000001,0.008,0.4185,0.9713
60.0,0.008,0.4361,1.0477
65.0,0.008,0.4678,1.1568
70.0,0.008,0.4684,1.1945
