Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0153,0.0756,0.0616
5.0,0.0543,0.0893,0.0694
10.0,0.0856,0.1137,0.2052
15.0,0.0587,0.1314,0.1682
20.0,0.1747,0.2061,0.3394
25.0,0.082,0.1283,0.1712
30.0,0.1246,0.1998,0.3049
35.0,0.318,0.4265,0.5043
40.0,0.2526,0.3033,0.4911
45.0,0.3182,0.4332,0.5438
50.0,0.3291,0.4075,0.546
55.00000000000001,0.3716,0.4896,0.6239
60.0,0.3896,0.5038,0.5934
65.0,0.4546,0.6192,0.758
70.0,0.5472,0.8308,0.9387
