Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.814,0.2105,0.5636,0.8739,0.1261,0.4364,0.5167,0.8933,0.7188,0.5391
0.0,Female,0.8546,0.163,0.5556,0.911,0.089,0.4444,0.5405,0.9158,0.7333,0.5479
5.0,Male,0.8491,0.1474,0.4909,0.9348,0.0652,0.5091,0.6429,0.8848,0.7128,0.5567
5.0,Female,0.8018,0.1806,0.4583,0.8939,0.1061,0.5417,0.5366,0.8602,0.6761,0.4944
10.0,Male,0.8491,0.1333,0.4545,0.9435,0.0565,0.5455,0.6579,0.8785,0.699,0.5376
10.0,Female,0.7445,0.2159,0.4211,0.8529,0.1471,0.5789,0.4898,0.8146,0.637,0.4528
15.0,Male,0.8456,0.1298,0.4364,0.9435,0.0565,0.5636,0.6486,0.875,0.6899,0.5217
15.0,Female,0.7137,0.2423,0.4219,0.8282,0.1718,0.5781,0.4909,0.7849,0.625,0.4538
20.0,Male,0.8491,0.1123,0.4,0.9565,0.0435,0.6,0.6875,0.8696,0.6783,0.5057
20.0,Female,0.674,0.2423,0.3662,0.8141,0.1859,0.6338,0.4727,0.7384,0.5901,0.4127
25.0,Male,0.8491,0.1193,0.4182,0.9522,0.0478,0.5818,0.6765,0.8725,0.6852,0.5169
25.0,Female,0.6476,0.2379,0.3415,0.8207,0.1793,0.6585,0.5185,0.6879,0.5811,0.4118
30.0,Male,0.8456,0.1158,0.4,0.9522,0.0478,0.6,0.6667,0.869,0.6761,0.5
30.0,Female,0.6035,0.2996,0.3778,0.7518,0.2482,0.6222,0.5,0.6478,0.5648,0.4304
35.0,Male,0.8561,0.1474,0.5091,0.9391,0.0609,0.4909,0.6667,0.8889,0.7241,0.5773
35.0,Female,0.5771,0.3744,0.4421,0.6742,0.3258,0.5579,0.4941,0.6268,0.5582,0.4667
40.0,Male,0.8491,0.1404,0.4727,0.9391,0.0609,0.5273,0.65,0.8816,0.7059,0.5474
40.0,Female,0.533,0.37,0.3962,0.6529,0.3471,0.6038,0.5,0.5524,0.5246,0.4421
45.0,Male,0.8386,0.1298,0.4182,0.9391,0.0609,0.5818,0.6216,0.871,0.6787,0.5
45.0,Female,0.4802,0.4537,0.4348,0.5268,0.4732,0.5652,0.4854,0.4758,0.4808,0.4587
50.0,Male,0.8386,0.1509,0.4727,0.9261,0.0739,0.5273,0.6047,0.8802,0.6994,0.5306
50.0,Female,0.5463,0.5198,0.5581,0.5306,0.4694,0.4419,0.6102,0.4771,0.5444,0.583
55.00000000000001,Male,0.8175,0.2,0.5455,0.8826,0.1174,0.4545,0.5263,0.8904,0.714,0.5357
55.00000000000001,Female,0.5286,0.5771,0.5857,0.4368,0.5632,0.4143,0.626,0.3958,0.5112,0.6052
60.0,Male,0.8281,0.1825,0.5273,0.9,0.1,0.4727,0.5577,0.8884,0.7136,0.5421
60.0,Female,0.533,0.6256,0.6184,0.36,0.64,0.3816,0.662,0.3176,0.4892,0.6395
65.0,Male,0.814,0.2105,0.5636,0.8739,0.1261,0.4364,0.5167,0.8933,0.7188,0.5391
65.0,Female,0.6167,0.7445,0.7531,0.2769,0.7231,0.2469,0.7219,0.3103,0.515,0.7372
70.0,Male,0.8105,0.207,0.5455,0.8739,0.1261,0.4545,0.5085,0.8894,0.7097,0.5263
70.0,Female,0.674,0.8062,0.8079,0.2,0.8,0.1921,0.7814,0.2273,0.504,0.7944
