Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0688,0.099,0.0835
5.0,0.0688,0.099,0.0835
10.0,0.0688,0.099,0.0835
15.0,0.0688,0.099,0.0835
20.0,0.0688,0.099,0.0835
25.0,0.0688,0.099,0.0835
30.0,0.0688,0.099,0.0835
35.0,0.0688,0.099,0.0835
40.0,0.0688,0.099,0.0835
45.0,0.0688,0.099,0.0835
50.0,0.0688,0.099,0.0835
55.00000000000001,0.0688,0.099,0.0835
60.0,0.0688,0.099,0.0835
65.0,0.0688,0.099,0.0835
70.0,0.0688,0.099,0.0835
