Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
0.0,Female,0.8204,0.1959,0.5526,0.8696,0.1304,0.4474,0.4375,0.9137,0.7111,0.4884
5.0,Male,0.8202,0.2285,0.6226,0.8692,0.1308,0.3774,0.541,0.9029,0.7459,0.5789
5.0,Female,0.7592,0.249,0.5192,0.8238,0.1762,0.4808,0.4426,0.8641,0.6715,0.4779
10.0,Male,0.8165,0.2322,0.6226,0.8645,0.1355,0.3774,0.5323,0.9024,0.7436,0.5739
10.0,Female,0.649,0.3143,0.4328,0.7303,0.2697,0.5672,0.3766,0.7738,0.5816,0.4028
15.0,Male,0.8202,0.2285,0.6226,0.8692,0.1308,0.3774,0.541,0.9029,0.7459,0.5789
15.0,Female,0.5837,0.3878,0.4545,0.6429,0.3571,0.5455,0.3684,0.72,0.5487,0.407
20.0,Male,0.824,0.2097,0.5849,0.8832,0.1168,0.4151,0.5536,0.8957,0.734,0.5688
20.0,Female,0.5918,0.4163,0.5116,0.6352,0.3648,0.4884,0.4314,0.7063,0.5734,0.4681
25.0,Male,0.8202,0.2135,0.5849,0.8785,0.1215,0.4151,0.5439,0.8952,0.7317,0.5636
25.0,Female,0.4898,0.551,0.5556,0.4516,0.5484,0.4444,0.3704,0.6364,0.5036,0.4444
30.0,Male,0.8202,0.2135,0.5849,0.8785,0.1215,0.4151,0.5439,0.8952,0.7317,0.5636
30.0,Female,0.5102,0.5878,0.6224,0.4354,0.5646,0.3776,0.4236,0.6337,0.5289,0.5041
35.0,Male,0.8277,0.1985,0.566,0.8925,0.1075,0.434,0.566,0.8925,0.7293,0.566
35.0,Female,0.4653,0.6898,0.6792,0.3022,0.6978,0.3208,0.426,0.5526,0.4907,0.5236
40.0,Male,0.8202,0.1985,0.5472,0.8879,0.1121,0.4528,0.5472,0.8879,0.7175,0.5472
40.0,Female,0.449,0.7429,0.7043,0.2231,0.7769,0.2957,0.4451,0.4603,0.4637,0.5455
45.0,Male,0.824,0.1948,0.5472,0.8925,0.1075,0.4528,0.5577,0.8884,0.7198,0.5524
45.0,Female,0.5143,0.7837,0.792,0.225,0.775,0.208,0.5156,0.5094,0.5085,0.6246
50.0,Male,0.8427,0.176,0.5472,0.9159,0.0841,0.4528,0.617,0.8909,0.7315,0.58
50.0,Female,0.5143,0.8367,0.8308,0.1565,0.8435,0.1692,0.5268,0.45,0.4936,0.6448
55.00000000000001,Male,0.8352,0.1835,0.5472,0.9065,0.0935,0.4528,0.5918,0.8899,0.7269,0.5686
55.00000000000001,Female,0.5224,0.8571,0.8444,0.1273,0.8727,0.1556,0.5429,0.4,0.4859,0.6609
60.0,Male,0.8352,0.1685,0.5094,0.9159,0.0841,0.4906,0.6,0.8829,0.7127,0.551
60.0,Female,0.5878,0.9061,0.9007,0.0851,0.9149,0.0993,0.6126,0.3478,0.4929,0.7292
65.0,Male,0.8464,0.1648,0.5283,0.9252,0.0748,0.4717,0.6364,0.8879,0.7268,0.5773
65.0,Female,0.6408,0.9306,0.9321,0.0723,0.9277,0.0679,0.6623,0.3529,0.5022,0.7744
70.0,Male,0.8427,0.161,0.5094,0.9252,0.0748,0.4906,0.6279,0.8839,0.7173,0.5625
70.0,Female,0.6612,0.9551,0.9467,0.0263,0.9737,0.0533,0.6838,0.1818,0.4865,0.794
