Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0183,0.052,0.1829
5.0,0.0577,0.2013,0.2404
10.0,0.1863,0.427,0.4223
15.0,0.211,0.5006,0.4508
20.0,0.2695,0.5841,0.4874
25.0,0.1502,0.3249,0.4432
30.0,0.2009,0.4591,0.4933
35.0,0.2135,0.4581,0.4516
40.0,0.2503,0.5521,0.4476
45.0,0.3213,0.6671,0.4691
50.0,0.3533,0.7337,0.4843
55.00000000000001,0.4043,0.8687,0.4629
60.0,0.4385,0.8294,0.443
65.0,0.4793,0.8932,0.4244
70.0,0.5426,0.9542,0.4501
