Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0083,0.0348,0.0495
5.0,0.0432,0.1335,0.1267
10.0,0.0969,0.2192,0.2068
15.0,0.1849,0.3749,0.274
20.0,0.265,0.5422,0.2996
25.0,0.3438,0.6368,0.3731
30.0,0.4074,0.7342,0.4028
35.0,0.494,0.8587,0.4037
40.0,0.5941,1.107,0.43
45.0,0.6228,1.1627,0.4712
50.0,0.7129,1.3127,0.5071
55.00000000000001,0.7601,1.3903,0.54
60.0,0.7687,1.3582,0.4643
65.0,0.7937,1.4307,0.562
70.0,0.8259,1.4773,0.4951
