Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8421,0.1965,0.6078,0.8932,0.1068,0.3922,0.5536,0.9127,0.7505,0.5794
0.0,Female,0.8326,0.2115,0.625,0.877,0.123,0.375,0.5208,0.9162,0.751,0.5682
5.0,Male,0.8596,0.1789,0.6078,0.9145,0.0855,0.3922,0.6078,0.9145,0.7612,0.6078
5.0,Female,0.8018,0.2511,0.65,0.8342,0.1658,0.35,0.4561,0.9176,0.7421,0.5361
10.0,Male,0.8246,0.2281,0.6471,0.8632,0.1368,0.3529,0.5077,0.9182,0.7552,0.569
10.0,Female,0.7313,0.3392,0.7,0.738,0.262,0.3,0.3636,0.92,0.719,0.4786
15.0,Male,0.8632,0.1614,0.5686,0.9274,0.0726,0.4314,0.6304,0.9079,0.748,0.5979
15.0,Female,0.7841,0.2599,0.625,0.8182,0.1818,0.375,0.4237,0.9107,0.7216,0.5051
20.0,Male,0.8737,0.1579,0.5882,0.9359,0.0641,0.4118,0.6667,0.9125,0.7621,0.625
20.0,Female,0.7709,0.2819,0.65,0.7968,0.2032,0.35,0.4062,0.9141,0.7234,0.5
25.0,Male,0.8526,0.1368,0.4706,0.9359,0.0641,0.5294,0.6154,0.8902,0.7032,0.5333
25.0,Female,0.7401,0.304,0.625,0.7647,0.2353,0.375,0.3623,0.9051,0.6949,0.4587
30.0,Male,0.8561,0.1825,0.6078,0.9103,0.0897,0.3922,0.5962,0.9142,0.759,0.6019
30.0,Female,0.7401,0.3128,0.65,0.7594,0.2406,0.35,0.3662,0.9103,0.7047,0.4685
35.0,Male,0.8596,0.1298,0.4706,0.9444,0.0556,0.5294,0.6486,0.8911,0.7075,0.5455
35.0,Female,0.6916,0.37,0.675,0.6952,0.3048,0.325,0.3214,0.9091,0.6851,0.4355
40.0,Male,0.8526,0.193,0.6275,0.9017,0.0983,0.3725,0.5818,0.9174,0.7646,0.6038
40.0,Female,0.63,0.4317,0.675,0.6203,0.3797,0.325,0.2755,0.8992,0.6477,0.3913
45.0,Male,0.8316,0.2211,0.6471,0.8718,0.1282,0.3529,0.5238,0.9189,0.7594,0.5789
45.0,Female,0.5991,0.4714,0.7,0.5775,0.4225,0.3,0.2617,0.9,0.6388,0.381
50.0,Male,0.8316,0.2211,0.6471,0.8718,0.1282,0.3529,0.5238,0.9189,0.7594,0.5789
50.0,Female,0.5771,0.5198,0.775,0.5348,0.4652,0.225,0.2627,0.9174,0.6549,0.3924
55.00000000000001,Male,0.7965,0.2632,0.6667,0.8248,0.1752,0.3333,0.4533,0.919,0.7457,0.5397
55.00000000000001,Female,0.5154,0.5991,0.825,0.4492,0.5508,0.175,0.2426,0.9231,0.6371,0.375
60.0,Male,0.7965,0.2632,0.6667,0.8248,0.1752,0.3333,0.4533,0.919,0.7457,0.5397
60.0,Female,0.4449,0.6784,0.85,0.3583,0.6417,0.15,0.2208,0.9178,0.6041,0.3505
65.0,Male,0.8,0.2596,0.6667,0.8291,0.1709,0.3333,0.4595,0.9194,0.7479,0.544
65.0,Female,0.4009,0.7313,0.875,0.2995,0.7005,0.125,0.2108,0.918,0.5872,0.3398
70.0,Male,0.7965,0.2561,0.6471,0.8291,0.1709,0.3529,0.4521,0.9151,0.7381,0.5323
70.0,Female,0.4053,0.7357,0.9,0.2995,0.7005,0.1,0.2156,0.9333,0.5997,0.3478
