Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
0.0,Female,0.793,0.2511,0.6389,0.822,0.178,0.3611,0.4035,0.9235,0.7304,0.4946
5.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
5.0,Female,0.7577,0.2511,0.5208,0.8212,0.1788,0.4792,0.4386,0.8647,0.671,0.4762
10.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
10.0,Female,0.7357,0.2511,0.4737,0.8235,0.1765,0.5263,0.4737,0.8235,0.6486,0.4737
15.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
15.0,Female,0.7137,0.2511,0.4375,0.8221,0.1779,0.5625,0.4912,0.7882,0.6298,0.4628
20.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
20.0,Female,0.7004,0.2511,0.4225,0.8269,0.1731,0.5775,0.5263,0.7588,0.6247,0.4688
25.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
25.0,Female,0.6608,0.2511,0.378,0.8207,0.1793,0.622,0.5439,0.7,0.5994,0.446
30.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
30.0,Female,0.6344,0.2511,0.3556,0.8175,0.1825,0.6444,0.5614,0.6588,0.5865,0.4354
35.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
35.0,Female,0.6123,0.2511,0.3368,0.8106,0.1894,0.6632,0.5614,0.6294,0.5737,0.4211
40.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
40.0,Female,0.5815,0.2511,0.3208,0.8099,0.1901,0.6792,0.5965,0.5765,0.5653,0.4172
45.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
45.0,Female,0.5507,0.2511,0.3043,0.8036,0.1964,0.6957,0.614,0.5294,0.554,0.407
50.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
50.0,Female,0.5066,0.2511,0.2868,0.7959,0.2041,0.7132,0.6491,0.4588,0.5414,0.3978
55.00000000000001,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
55.00000000000001,Female,0.467,0.2511,0.2714,0.7816,0.2184,0.7286,0.6667,0.4,0.5265,0.3858
60.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
60.0,Female,0.4405,0.2511,0.2697,0.7867,0.2133,0.7303,0.7193,0.3471,0.5282,0.3923
65.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
65.0,Female,0.4317,0.2511,0.2778,0.8154,0.1846,0.7222,0.7895,0.3118,0.5466,0.411
70.0,Male,0.814,0.2456,0.6545,0.8522,0.1478,0.3455,0.5143,0.9116,0.7534,0.576
70.0,Female,0.3833,0.2511,0.2655,0.8,0.2,0.7345,0.8246,0.2353,0.5328,0.4017
