Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
0.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
5.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
5.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
10.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
10.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
15.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
15.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
20.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
20.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
25.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
25.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
30.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
30.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
35.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
35.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
40.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
40.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
45.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
45.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
50.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
50.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
55.00000000000001,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
55.00000000000001,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
60.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
60.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
65.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
65.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
70.0,Male,0.8327,0.2151,0.62,0.8856,0.1144,0.38,0.5741,0.9036,0.7528,0.5962
70.0,Female,0.7816,0.2452,0.5854,0.8182,0.1818,0.4146,0.375,0.9137,0.7018,0.4571
