Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8103,0.2174,0.5745,0.8641,0.1359,0.4255,0.4909,0.899,0.7193,0.5294
0.0,Female,0.8263,0.2124,0.6136,0.8698,0.1302,0.3864,0.4909,0.9167,0.7417,0.5455
5.0,Male,0.8261,0.2016,0.5745,0.8835,0.1165,0.4255,0.5294,0.901,0.729,0.551
5.0,Female,0.7876,0.251,0.5926,0.839,0.161,0.4074,0.4923,0.8866,0.7158,0.5378
10.0,Male,0.834,0.1937,0.5745,0.8932,0.1068,0.4255,0.551,0.902,0.7338,0.5625
10.0,Female,0.7066,0.3127,0.5397,0.7602,0.2398,0.4603,0.4198,0.8371,0.6499,0.4722
15.0,Male,0.83,0.1976,0.5745,0.8883,0.1117,0.4255,0.54,0.9015,0.7314,0.5567
15.0,Female,0.6371,0.3784,0.527,0.6811,0.3189,0.473,0.398,0.7826,0.6041,0.4535
20.0,Male,0.83,0.1976,0.5745,0.8883,0.1117,0.4255,0.54,0.9015,0.7314,0.5567
20.0,Female,0.5907,0.4093,0.5,0.6313,0.3687,0.5,0.3774,0.7386,0.5656,0.4301
25.0,Male,0.8379,0.1897,0.5745,0.8981,0.1019,0.4255,0.5625,0.9024,0.7363,0.5684
25.0,Female,0.5521,0.4595,0.5172,0.5698,0.4302,0.4828,0.3782,0.7,0.5435,0.4369
30.0,Male,0.8419,0.1858,0.5745,0.9029,0.0971,0.4255,0.5745,0.9029,0.7387,0.5745
30.0,Female,0.5212,0.5367,0.5758,0.4875,0.5125,0.4242,0.4101,0.65,0.5316,0.479
35.0,Male,0.8458,0.1818,0.5745,0.9078,0.0922,0.4255,0.587,0.9034,0.7411,0.5806
35.0,Female,0.4981,0.6139,0.6261,0.3958,0.6042,0.3739,0.4528,0.57,0.511,0.5255
40.0,Male,0.834,0.1779,0.5319,0.9029,0.0971,0.4681,0.5556,0.8942,0.7174,0.5435
40.0,Female,0.529,0.6834,0.7165,0.3485,0.6515,0.2835,0.5141,0.561,0.5325,0.5987
45.0,Male,0.8458,0.166,0.5319,0.9175,0.0825,0.4681,0.5952,0.8957,0.7247,0.5618
45.0,Female,0.529,0.7259,0.7426,0.2927,0.7073,0.2574,0.5372,0.507,0.5177,0.6235
50.0,Male,0.8498,0.1542,0.5106,0.9272,0.0728,0.4894,0.6154,0.8925,0.7189,0.5581
50.0,Female,0.5521,0.7992,0.8095,0.2143,0.7857,0.1905,0.5749,0.4615,0.5119,0.6723
55.00000000000001,Male,0.8498,0.1542,0.5106,0.9272,0.0728,0.4894,0.6154,0.8925,0.7189,0.5581
55.00000000000001,Female,0.5483,0.7722,0.7677,0.2212,0.7788,0.2323,0.595,0.3898,0.4944,0.6704
60.0,Male,0.8577,0.1383,0.4894,0.9417,0.0583,0.5106,0.6571,0.8899,0.7156,0.561
60.0,Female,0.6178,0.8571,0.8727,0.1702,0.8298,0.1273,0.6486,0.4324,0.5215,0.7442
65.0,Male,0.8577,0.1383,0.4894,0.9417,0.0583,0.5106,0.6571,0.8899,0.7156,0.561
65.0,Female,0.6525,0.9035,0.9045,0.0988,0.9012,0.0955,0.688,0.32,0.5016,0.7816
70.0,Male,0.8617,0.1344,0.4894,0.9466,0.0534,0.5106,0.6765,0.8904,0.718,0.5679
70.0,Female,0.7297,0.9459,0.9442,0.0484,0.9516,0.0558,0.7592,0.2143,0.4963,0.8416
