Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8421,0.1965,0.6078,0.8932,0.1068,0.3922,0.5536,0.9127,0.7505,0.5794
0.0,Female,0.8326,0.2115,0.625,0.877,0.123,0.375,0.5208,0.9162,0.751,0.5682
5.0,Male,0.8596,0.1789,0.6078,0.9145,0.0855,0.3922,0.6078,0.9145,0.7612,0.6078
5.0,Female,0.7577,0.2511,0.5179,0.8363,0.1637,0.4821,0.5088,0.8412,0.6771,0.5133
10.0,Male,0.8246,0.2281,0.6471,0.8632,0.1368,0.3529,0.5077,0.9182,0.7552,0.569
10.0,Female,0.6652,0.3392,0.5077,0.7284,0.2716,0.4923,0.4286,0.7867,0.618,0.4648
15.0,Male,0.8632,0.1614,0.5686,0.9274,0.0726,0.4314,0.6304,0.9079,0.748,0.5979
15.0,Female,0.696,0.2599,0.4359,0.8322,0.1678,0.5641,0.5763,0.7381,0.6341,0.4964
20.0,Male,0.8737,0.1579,0.5882,0.9359,0.0641,0.4118,0.6667,0.9125,0.7621,0.625
20.0,Female,0.6696,0.2819,0.4353,0.8099,0.1901,0.5647,0.5781,0.7055,0.6226,0.4966
25.0,Male,0.8526,0.1368,0.4706,0.9359,0.0641,0.5294,0.6154,0.8902,0.7032,0.5333
25.0,Female,0.6079,0.304,0.398,0.7674,0.2326,0.602,0.5652,0.6266,0.5827,0.4671
30.0,Male,0.8561,0.1825,0.6078,0.9103,0.0897,0.3922,0.5962,0.9142,0.759,0.6019
30.0,Female,0.5727,0.3128,0.3839,0.7565,0.2435,0.6161,0.6056,0.5577,0.5702,0.4699
35.0,Male,0.8596,0.1298,0.4706,0.9444,0.0556,0.5294,0.6486,0.8911,0.7075,0.5455
35.0,Female,0.5507,0.37,0.4262,0.6952,0.3048,0.5738,0.619,0.5105,0.5607,0.5049
40.0,Male,0.8526,0.193,0.6275,0.9017,0.0983,0.3725,0.5818,0.9174,0.7646,0.6038
40.0,Female,0.5463,0.4317,0.4809,0.6354,0.3646,0.5191,0.6429,0.4729,0.5582,0.5502
45.0,Male,0.8316,0.2211,0.6471,0.8718,0.1282,0.3529,0.5238,0.9189,0.7594,0.5789
45.0,Female,0.533,0.4714,0.5036,0.5795,0.4205,0.4964,0.6542,0.425,0.5416,0.5691
50.0,Male,0.8316,0.2211,0.6471,0.8718,0.1282,0.3529,0.5238,0.9189,0.7594,0.5789
50.0,Female,0.533,0.5198,0.5411,0.5185,0.4815,0.4589,0.6695,0.3853,0.5298,0.5985
55.00000000000001,Male,0.7965,0.2632,0.6667,0.8248,0.1752,0.3333,0.4533,0.919,0.7457,0.5397
55.00000000000001,Female,0.5683,0.5991,0.625,0.4533,0.5467,0.375,0.6985,0.3736,0.5392,0.6597
60.0,Male,0.7965,0.2632,0.6667,0.8248,0.1752,0.3333,0.4533,0.919,0.7457,0.5397
60.0,Female,0.5903,0.6784,0.6894,0.3485,0.6515,0.3106,0.7208,0.3151,0.519,0.7048
65.0,Male,0.8,0.2596,0.6667,0.8291,0.1709,0.3333,0.4595,0.9194,0.7479,0.544
65.0,Female,0.6344,0.7313,0.7485,0.3167,0.6833,0.2515,0.753,0.3115,0.5326,0.7508
70.0,Male,0.7965,0.2561,0.6471,0.8291,0.1709,0.3529,0.4521,0.9151,0.7381,0.5323
70.0,Female,0.652,0.7357,0.75,0.3137,0.6863,0.25,0.7904,0.2667,0.5319,0.7697
