Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0688,0.099,0.0835
5.0,0.0776,0.1599,0.1117
10.0,0.0717,0.1577,0.1219
15.0,0.1108,0.262,0.0557
20.0,0.139,0.3113,0.0164
25.0,0.1912,0.4616,0.0311
30.0,0.2115,0.4733,0.068
35.0,0.2302,0.4925,0.0599
40.0,0.2706,0.5433,0.109
45.0,0.3349,0.5438,0.182
50.0,0.3834,0.6261,0.2024
55.00000000000001,0.4127,0.6432,0.2256
60.0,0.444,0.721,0.1437
65.0,0.5041,0.8173,0.1752
70.0,0.5377,0.8543,0.1772
