Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0475,0.0451,0.0463
5.0,0.0332,0.1094,0.1843
10.0,0.0826,0.2415,0.2517
15.0,0.1125,0.3361,0.2674
20.0,0.13,0.3404,0.3365
25.0,0.1186,0.3352,0.303
30.0,0.1838,0.4717,0.3609
35.0,0.227,0.4611,0.4015
40.0,0.2296,0.4697,0.3939
45.0,0.3239,0.6237,0.4192
50.0,0.3689,0.7024,0.4138
55.00000000000001,0.3771,0.6316,0.336
60.0,0.4431,0.7474,0.378
65.0,0.534,0.939,0.3764
70.0,0.5992,1.0304,0.3706
