Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0363,0.0893,0.1173
5.0,0.0205,0.0784,0.1576
10.0,0.0821,0.1725,0.2208
15.0,0.1593,0.2856,0.2806
20.0,0.2066,0.3926,0.3135
25.0,0.3375,0.5903,0.3538
30.0,0.3743,0.6338,0.3612
35.0,0.4913,0.8304,0.4053
40.0,0.5444,0.9074,0.3883
45.0,0.5889,1.0033,0.4167
50.0,0.6607,1.068,0.4719
55.00000000000001,0.6736,1.1042,0.4341
60.0,0.7376,1.231,0.4556
65.0,0.7658,1.2718,0.484
70.0,0.7941,1.2983,0.6349
