Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.008,0.0595,0.2101
5.0,0.008,0.0595,0.2101
10.0,0.008,0.0595,0.2101
15.0,0.008,0.0595,0.2101
20.0,0.008,0.0595,0.2101
25.0,0.008,0.0595,0.2101
30.0,0.008,0.0595,0.2101
35.0,0.008,0.0595,0.2101
40.0,0.008,0.0595,0.2101
45.0,0.008,0.0595,0.2101
50.0,0.008,0.0595,0.2101
55.00000000000001,0.008,0.0595,0.2101
60.0,0.008,0.0595,0.2101
65.0,0.008,0.0595,0.2101
70.0,0.008,0.0595,0.2101
