Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
0.0,Female,0.8101,0.211,0.5676,0.855,0.145,0.4324,0.42,0.9144,0.7113,0.4828
5.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
5.0,Female,0.7806,0.211,0.4783,0.8534,0.1466,0.5217,0.44,0.8717,0.6658,0.4583
10.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
10.0,Female,0.7553,0.211,0.4286,0.8564,0.1436,0.5714,0.48,0.8289,0.6425,0.4528
15.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
15.0,Female,0.7384,0.211,0.4062,0.8613,0.1387,0.5938,0.52,0.7968,0.6338,0.4561
20.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
20.0,Female,0.7046,0.211,0.3684,0.8634,0.1366,0.6316,0.56,0.7433,0.6159,0.4444
25.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
25.0,Female,0.6835,0.211,0.3494,0.8636,0.1364,0.6506,0.58,0.7112,0.6065,0.4361
30.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
30.0,Female,0.6667,0.211,0.3371,0.8649,0.1351,0.6629,0.6,0.6845,0.601,0.4317
35.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
35.0,Female,0.6245,0.211,0.303,0.8551,0.1449,0.697,0.6,0.631,0.5791,0.4027
40.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
40.0,Female,0.5865,0.211,0.2778,0.845,0.155,0.7222,0.6,0.5829,0.5614,0.3797
45.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
45.0,Female,0.5612,0.211,0.2712,0.8487,0.1513,0.7288,0.64,0.5401,0.56,0.381
50.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
50.0,Female,0.5443,0.211,0.2698,0.8559,0.1441,0.7302,0.68,0.508,0.5628,0.3864
55.00000000000001,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
55.00000000000001,Female,0.5063,0.211,0.2555,0.85,0.15,0.7445,0.7,0.4545,0.5527,0.3743
60.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
60.0,Female,0.4599,0.211,0.2365,0.8315,0.1685,0.7635,0.7,0.3957,0.534,0.3535
65.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
65.0,Female,0.4262,0.211,0.2346,0.84,0.16,0.7654,0.76,0.3369,0.5373,0.3585
70.0,Male,0.8364,0.1927,0.5741,0.9005,0.0995,0.4259,0.5849,0.8964,0.7373,0.5794
70.0,Female,0.4008,0.211,0.2386,0.8689,0.1311,0.7614,0.84,0.2834,0.5537,0.3717
