Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0153,0.0756,0.0616
5.0,0.0153,0.0498,0.0446
10.0,0.0153,0.1283,0.0873
15.0,0.0153,0.1626,0.1288
20.0,0.0153,0.1782,0.1733
25.0,0.0153,0.2132,0.2065
30.0,0.0153,0.2475,0.2795
35.0,0.0153,0.3035,0.3554
40.0,0.0153,0.3245,0.4283
45.0,0.0153,0.3501,0.471
50.0,0.0153,0.3644,0.5391
55.00000000000001,0.0153,0.3859,0.5771
60.0,0.0153,0.3969,0.6406
65.0,0.0153,0.3986,0.7343
70.0,0.0153,0.3967,0.8727
