Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0301,0.102,0.2092
5.0,0.0301,0.2152,0.2347
10.0,0.0301,0.2667,0.2546
15.0,0.0301,0.2813,0.2378
20.0,0.0301,0.2703,0.2003
25.0,0.0301,0.3186,0.246
30.0,0.0301,0.3698,0.3018
35.0,0.0301,0.4154,0.3577
40.0,0.0301,0.3966,0.37
45.0,0.0301,0.3837,0.4781
50.0,0.0301,0.3696,0.5554
55.00000000000001,0.0301,0.3814,0.6734
60.0,0.0301,0.3862,0.7503
65.0,0.0301,0.4047,0.8117
70.0,0.0301,0.4284,0.8421
