Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.1249,0.2991,0.2756
5.0,0.0483,0.1138,0.1065
10.0,0.014,0.0725,0.0729
15.0,0.042,0.0281,0.075
20.0,0.1707,0.2368,0.2017
25.0,0.125,0.1534,0.1286
30.0,0.1636,0.1878,0.2523
35.0,0.2151,0.2618,0.299
40.0,0.2444,0.3149,0.3543
45.0,0.2944,0.403,0.4026
50.0,0.366,0.5403,0.4129
55.00000000000001,0.3781,0.5237,0.5033
60.0,0.4409,0.6477,0.6507
65.0,0.4889,0.7541,0.7996
70.0,0.5561,0.9055,0.9422
