Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0302,0.098,0.1709
5.0,0.0302,0.0918,0.1243
10.0,0.0302,0.1588,0.1345
15.0,0.0302,0.1882,0.1336
20.0,0.0302,0.2182,0.1519
25.0,0.0302,0.2442,0.2027
30.0,0.0302,0.2606,0.2479
35.0,0.0302,0.3123,0.3038
40.0,0.0302,0.3367,0.3656
45.0,0.0302,0.3457,0.4448
50.0,0.0302,0.3443,0.5129
55.00000000000001,0.0302,0.3699,0.5859
60.0,0.0302,0.4125,0.6474
65.0,0.0302,0.412,0.7606
70.0,0.0302,0.3856,0.8854
