Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0083,0.0348,0.0495
5.0,0.0432,0.07,0.0811
10.0,0.0969,0.1527,0.1986
15.0,0.1849,0.212,0.2703
20.0,0.265,0.3867,0.2151
25.0,0.3438,0.49,0.3397
30.0,0.4074,0.5835,0.4246
35.0,0.494,0.7415,0.4902
40.0,0.5941,0.9807,0.3293
45.0,0.6228,1.0265,0.3421
50.0,0.7129,1.2032,0.3651
55.00000000000001,0.7601,1.286,0.3519
60.0,0.7687,1.3038,0.4657
65.0,0.7937,1.3637,0.6303
70.0,0.8259,1.4407,0.7248
