Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0302,0.098,0.1709
5.0,0.1158,0.1625,0.3028
10.0,0.1508,0.2474,0.3012
15.0,0.2413,0.4056,0.3505
20.0,0.3468,0.5967,0.3822
25.0,0.4234,0.7308,0.4121
30.0,0.4879,0.8749,0.4705
35.0,0.5205,0.942,0.4656
40.0,0.6098,1.135,0.5184
45.0,0.6725,1.2236,0.5157
50.0,0.7419,1.3568,0.5548
55.00000000000001,0.7461,1.3618,0.5547
60.0,0.7799,1.4018,0.549
65.0,0.8089,1.4583,0.6125
70.0,0.8522,1.5093,0.5862
