Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
0.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
5.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
5.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
10.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
10.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
15.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
15.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
20.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
20.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
25.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
25.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
30.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
30.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
35.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
35.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
40.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
40.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
45.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
45.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
50.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
50.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
55.00000000000001,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
55.00000000000001,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
60.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
60.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
65.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
65.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
70.0,Male,0.797,0.2519,0.6667,0.8194,0.1806,0.3333,0.3881,0.9347,0.743,0.4906
70.0,Female,0.8211,0.2439,0.6538,0.866,0.134,0.3462,0.5667,0.9032,0.7599,0.6071
