Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0302,0.098,0.1709
5.0,0.0302,0.098,0.1709
10.0,0.0302,0.098,0.1709
15.0,0.0302,0.098,0.1709
20.0,0.0302,0.098,0.1709
25.0,0.0302,0.098,0.1709
30.0,0.0302,0.098,0.1709
35.0,0.0302,0.098,0.1709
40.0,0.0302,0.098,0.1709
45.0,0.0302,0.098,0.1709
50.0,0.0302,0.098,0.1709
55.00000000000001,0.0302,0.098,0.1709
60.0,0.0302,0.098,0.1709
65.0,0.0302,0.098,0.1709
70.0,0.0302,0.098,0.1709
