Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
0.0,Female,0.8204,0.1959,0.5526,0.8696,0.1304,0.4474,0.4375,0.9137,0.7111,0.4884
5.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
5.0,Female,0.7714,0.1959,0.4231,0.8653,0.1347,0.5769,0.4583,0.8477,0.6442,0.44
10.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
10.0,Female,0.7184,0.1959,0.3433,0.8596,0.1404,0.6567,0.4792,0.7766,0.6014,0.4
15.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
15.0,Female,0.6857,0.1959,0.3117,0.8571,0.1429,0.6883,0.5,0.731,0.5844,0.384
20.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
20.0,Female,0.6735,0.1959,0.314,0.8679,0.1321,0.686,0.5625,0.7005,0.5909,0.403
25.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
25.0,Female,0.6571,0.1959,0.3,0.8645,0.1355,0.7,0.5625,0.6802,0.5823,0.3913
30.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
30.0,Female,0.6327,0.1959,0.2857,0.8639,0.1361,0.7143,0.5833,0.6447,0.5748,0.3836
35.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
35.0,Female,0.6,0.1959,0.2642,0.8561,0.1439,0.7358,0.5833,0.6041,0.5601,0.3636
40.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
40.0,Female,0.5796,0.1959,0.2609,0.8615,0.1385,0.7391,0.625,0.5685,0.5612,0.3681
45.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
45.0,Female,0.5388,0.1959,0.24,0.85,0.15,0.76,0.625,0.5178,0.545,0.3468
50.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
50.0,Female,0.5184,0.1959,0.2308,0.8435,0.1565,0.7692,0.625,0.4924,0.5371,0.3371
55.00000000000001,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
55.00000000000001,Female,0.5143,0.1959,0.237,0.8545,0.1455,0.763,0.6667,0.4772,0.5458,0.3497
60.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
60.0,Female,0.4816,0.1959,0.2384,0.8723,0.1277,0.7616,0.75,0.4162,0.5554,0.3618
65.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
65.0,Female,0.4531,0.1959,0.2346,0.8795,0.1205,0.7654,0.7917,0.3706,0.557,0.3619
70.0,Male,0.824,0.2322,0.6415,0.8692,0.1308,0.3585,0.5484,0.9073,0.7553,0.5913
70.0,Female,0.4245,0.1959,0.2249,0.8684,0.1316,0.7751,0.7917,0.335,0.5466,0.3502
