Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8423,0.1326,0.434,0.9381,0.0619,0.566,0.6216,0.876,0.686,0.5111
0.0,Female,0.7768,0.2575,0.6053,0.8103,0.1897,0.3947,0.3833,0.9133,0.7078,0.4694
5.0,Male,0.8459,0.1362,0.4528,0.9381,0.0619,0.5472,0.6316,0.8797,0.6954,0.5275
5.0,Female,0.8412,0.1845,0.5789,0.8923,0.1077,0.4211,0.5116,0.9158,0.7356,0.5432
10.0,Male,0.8459,0.1362,0.4528,0.9381,0.0619,0.5472,0.6316,0.8797,0.6954,0.5275
10.0,Female,0.867,0.1502,0.5526,0.9282,0.0718,0.4474,0.6,0.9141,0.7404,0.5753
15.0,Male,0.8351,0.1254,0.3962,0.9381,0.0619,0.6038,0.6,0.8689,0.6671,0.4773
15.0,Female,0.8584,0.1674,0.5789,0.9128,0.0872,0.4211,0.5641,0.9175,0.7459,0.5714
20.0,Male,0.8351,0.1254,0.3962,0.9381,0.0619,0.6038,0.6,0.8689,0.6671,0.4773
20.0,Female,0.7639,0.2961,0.6842,0.7795,0.2205,0.3158,0.3768,0.9268,0.7318,0.486
25.0,Male,0.8351,0.1111,0.3585,0.9469,0.0531,0.6415,0.6129,0.8629,0.6527,0.4524
25.0,Female,0.8069,0.2361,0.6316,0.841,0.159,0.3684,0.4364,0.9213,0.7363,0.5161
30.0,Male,0.8351,0.1111,0.3585,0.9469,0.0531,0.6415,0.6129,0.8629,0.6527,0.4524
30.0,Female,0.7768,0.2747,0.6579,0.8,0.2,0.3421,0.3906,0.9231,0.7289,0.4902
35.0,Male,0.8351,0.1111,0.3585,0.9469,0.0531,0.6415,0.6129,0.8629,0.6527,0.4524
35.0,Female,0.7425,0.3262,0.7105,0.7487,0.2513,0.2895,0.3553,0.9299,0.7296,0.4737
40.0,Male,0.8315,0.1075,0.3396,0.9469,0.0531,0.6604,0.6,0.8594,0.6433,0.4337
40.0,Female,0.6996,0.3519,0.6579,0.7077,0.2923,0.3421,0.3049,0.9139,0.6828,0.4167
45.0,Male,0.8387,0.1004,0.3396,0.9558,0.0442,0.6604,0.6429,0.8606,0.6477,0.4444
45.0,Female,0.6738,0.3948,0.7105,0.6667,0.3333,0.2895,0.2935,0.922,0.6886,0.4154
50.0,Male,0.8315,0.1147,0.3585,0.9425,0.0575,0.6415,0.5938,0.8623,0.6505,0.4471
50.0,Female,0.5966,0.4807,0.7368,0.5692,0.4308,0.2632,0.25,0.9174,0.653,0.3733
55.00000000000001,Male,0.8351,0.1326,0.4151,0.9336,0.0664,0.5849,0.5946,0.8719,0.6744,0.4889
55.00000000000001,Female,0.5665,0.5107,0.7368,0.5333,0.4667,0.2632,0.2353,0.9123,0.6351,0.3567
60.0,Male,0.8208,0.1685,0.4717,0.9027,0.0973,0.5283,0.5319,0.8793,0.6872,0.5
60.0,Female,0.485,0.6094,0.7895,0.4256,0.5744,0.2105,0.2113,0.9121,0.6076,0.3333
65.0,Male,0.81,0.1935,0.5094,0.8805,0.1195,0.4906,0.5,0.8844,0.695,0.5047
65.0,Female,0.4206,0.6824,0.8158,0.3436,0.6564,0.1842,0.195,0.9054,0.5797,0.3147
70.0,Male,0.8029,0.1864,0.4717,0.8805,0.1195,0.5283,0.4808,0.8767,0.6761,0.4762
70.0,Female,0.3691,0.7425,0.8421,0.2769,0.7231,0.1579,0.185,0.9,0.5595,0.3033
