Flip Percentage,Group,Metric,Before Mean,Before SE,After Mean,After SE
0.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
5.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
10.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
15.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
20.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
25.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
30.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
35.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
40.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
45.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
50.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
55.00000000000001,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
60.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
65.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
70.0,Male,Accuracy,0.80759,0.006216831097021127,0.8280099999999999,0.004329240374733446
0.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
5.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
10.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
15.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
20.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
25.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
30.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
35.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
40.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
45.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
50.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
55.00000000000001,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
60.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
65.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
70.0,Male,Selection rate,0.23045,0.008191503050247998,0.18691,0.007859551160495389
0.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
5.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
10.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
15.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
20.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
25.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
30.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
35.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
40.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
45.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
50.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
55.00000000000001,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
60.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
65.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
70.0,Male,TPR,0.60117,0.014640272083081874,0.54051,0.013869001806586914
0.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
5.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
10.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
15.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
20.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
25.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
30.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
35.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
40.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
45.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
50.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
55.00000000000001,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
60.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
65.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
70.0,Male,TNR,0.8556899999999998,0.009652684715778416,0.89496,0.008452786522798269
0.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
5.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
10.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
15.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
20.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
25.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
30.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
35.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
40.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
45.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
50.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
55.00000000000001,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
60.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
65.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
70.0,Male,FPR,0.14431,0.009652684715778414,0.10504,0.008452786522798265
0.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
5.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
10.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
15.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
20.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
25.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
30.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
35.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
40.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
45.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
50.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
55.00000000000001,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
60.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
65.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
70.0,Male,FNR,0.39883,0.014640272083081881,0.45949,0.013869001806586914
0.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
5.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
10.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
15.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
20.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
25.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
30.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
35.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
40.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
45.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
50.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
55.00000000000001,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
60.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
65.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
70.0,Male,PPV,0.49411000000000005,0.02098821600591892,0.5482400000000001,0.021575228594128235
0.0,Male,NPV,0.90305,0.0034380307671042676,0.89401,0.0039003546847263424
5.0,Male,NPV,0.90305,0.0034380307671042676,0.89401,0.0039003546847263424
10.0,Male,NPV,0.90305,0.0034380307671042676,0.89401,0.0039003546847263424
15.0,Male,NPV,0.90305,0.0034380307671042676,0.89401,0.0039003546847263424
20.0,Male,NPV,0.90305,0.0034380307671042676,0.89401,0.0039003546847263424
25.0,Male,NPV,0.90305,0.0034380307671042676,0.89401,0.0039003546847263424
30.0,Male,NPV,0.90305,0.0034380307671042676,0.89401,0.0039003546847263424
35.0,Male,NPV,0.90305,0.0034380307671042676,0.89401,0.0039003546847263424
