Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0159,0.0301,0.0387
5.0,0.1032,0.2035,0.1172
10.0,0.0994,0.1624,0.2553
15.0,0.2,0.3279,0.2191
20.0,0.1523,0.2658,0.2409
25.0,0.1953,0.2899,0.3462
30.0,0.1839,0.3306,0.2606
35.0,0.2526,0.449,0.3735
40.0,0.2528,0.4117,0.2839
45.0,0.2451,0.4304,0.2207
50.0,0.2797,0.4851,0.1769
55.00000000000001,0.299,0.524,0.1867
60.0,0.3695,0.5702,0.2157
65.0,0.4144,0.6204,0.2614
70.0,0.4487,0.6818,0.2682
