Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8142,0.2055,0.5532,0.8738,0.1262,0.4468,0.5,0.8955,0.7135,0.5253
0.0,Female,0.8108,0.2278,0.6136,0.8512,0.1488,0.3864,0.4576,0.915,0.7324,0.5243
5.0,Male,0.8142,0.2134,0.5745,0.8689,0.1311,0.4255,0.5,0.8995,0.7217,0.5347
5.0,Female,0.7683,0.2548,0.5556,0.8244,0.1756,0.4444,0.4545,0.8756,0.69,0.5
10.0,Male,0.8261,0.1937,0.5532,0.8883,0.1117,0.4468,0.5306,0.8971,0.7208,0.5417
10.0,Female,0.695,0.3089,0.5079,0.7551,0.2449,0.4921,0.4,0.8268,0.6315,0.4476
15.0,Male,0.8182,0.2095,0.5745,0.8738,0.1262,0.4255,0.5094,0.9,0.7241,0.54
15.0,Female,0.6371,0.3552,0.4865,0.6973,0.3027,0.5135,0.3913,0.7725,0.5919,0.4337
20.0,Male,0.8063,0.2213,0.5745,0.8592,0.1408,0.4255,0.4821,0.8985,0.7168,0.5243
20.0,Female,0.5907,0.3861,0.4625,0.648,0.352,0.5375,0.37,0.7296,0.5553,0.4111
25.0,Male,0.8024,0.2332,0.5957,0.8495,0.1505,0.4043,0.4746,0.9021,0.7226,0.5283
25.0,Female,0.5483,0.4479,0.4943,0.5756,0.4244,0.5057,0.3707,0.6923,0.5349,0.4236
30.0,Male,0.8221,0.1976,0.5532,0.8835,0.1165,0.4468,0.52,0.8966,0.7183,0.5361
30.0,Female,0.5444,0.4981,0.5556,0.5375,0.4625,0.4444,0.4264,0.6615,0.5465,0.4825
35.0,Male,0.834,0.1858,0.5532,0.8981,0.1019,0.4468,0.5532,0.8981,0.7256,0.5532
35.0,Female,0.5135,0.5367,0.5565,0.4792,0.5208,0.4435,0.4604,0.575,0.5178,0.5039
40.0,Male,0.834,0.1858,0.5532,0.8981,0.1019,0.4468,0.5532,0.8981,0.7256,0.5532
40.0,Female,0.529,0.6293,0.6614,0.4015,0.5985,0.3386,0.5153,0.5521,0.5315,0.5793
45.0,Male,0.8379,0.1897,0.5745,0.8981,0.1019,0.4255,0.5625,0.9024,0.7363,0.5684
45.0,Female,0.5328,0.6834,0.7059,0.3415,0.6585,0.2941,0.5424,0.5122,0.5237,0.6134
50.0,Male,0.834,0.1858,0.5532,0.8981,0.1019,0.4468,0.5532,0.8981,0.7256,0.5532
50.0,Female,0.5676,0.7452,0.7755,0.2946,0.7054,0.2245,0.5907,0.5,0.5351,0.6706
55.00000000000001,Male,0.8419,0.1858,0.5745,0.9029,0.0971,0.4255,0.5745,0.9029,0.7387,0.5745
55.00000000000001,Female,0.556,0.7645,0.7677,0.2404,0.7596,0.2323,0.601,0.4098,0.5041,0.6742
60.0,Male,0.8498,0.1779,0.5745,0.9126,0.0874,0.4255,0.6,0.9038,0.7435,0.587
60.0,Female,0.5907,0.7992,0.8061,0.2128,0.7872,0.1939,0.6425,0.3846,0.5094,0.7151
65.0,Male,0.8458,0.166,0.5319,0.9175,0.0825,0.4681,0.5952,0.8957,0.7247,0.5618
65.0,Female,0.668,0.888,0.9045,0.1481,0.8519,0.0955,0.7,0.4138,0.5263,0.7892
70.0,Male,0.8458,0.166,0.5319,0.9175,0.0825,0.4681,0.5952,0.8957,0.7247,0.5618
70.0,Female,0.7143,0.9151,0.9137,0.0806,0.9194,0.0863,0.7595,0.2273,0.4972,0.8295
