Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
0.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
5.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
5.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
10.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
10.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
15.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
15.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
20.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
20.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
25.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
25.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
30.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
30.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
35.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
35.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
40.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
40.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
45.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
45.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
50.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
50.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
55.00000000000001,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
55.00000000000001,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
60.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
60.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
65.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
65.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
70.0,Male,0.8088,0.2231,0.58,0.8657,0.1343,0.42,0.5179,0.8923,0.7228,0.5472
70.0,Female,0.7816,0.2605,0.6341,0.8091,0.1909,0.3659,0.3824,0.9223,0.7216,0.4771
