Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8387,0.1577,0.4906,0.9204,0.0796,0.5094,0.5909,0.8851,0.7055,0.5361
0.0,Female,0.7768,0.2575,0.6053,0.8103,0.1897,0.3947,0.3833,0.9133,0.7078,0.4694
5.0,Male,0.828,0.2115,0.6038,0.8805,0.1195,0.3962,0.5424,0.9045,0.7422,0.5714
5.0,Female,0.7682,0.2575,0.5789,0.8051,0.1949,0.4211,0.3667,0.9075,0.692,0.449
10.0,Male,0.8423,0.1685,0.5283,0.9159,0.0841,0.4717,0.5957,0.8922,0.7221,0.56
10.0,Female,0.8541,0.1545,0.5263,0.9179,0.0821,0.4737,0.5556,0.9086,0.7221,0.5405
15.0,Male,0.8351,0.1326,0.4151,0.9336,0.0664,0.5849,0.5946,0.8719,0.6744,0.4889
15.0,Female,0.8326,0.2017,0.6053,0.8769,0.1231,0.3947,0.4894,0.9194,0.7411,0.5412
20.0,Male,0.8387,0.1219,0.3962,0.9425,0.0575,0.6038,0.6176,0.8694,0.6694,0.4828
20.0,Female,0.7425,0.3176,0.6842,0.7538,0.2462,0.3158,0.3514,0.9245,0.719,0.4643
25.0,Male,0.8315,0.1147,0.3585,0.9425,0.0575,0.6415,0.5938,0.8623,0.6505,0.4471
25.0,Female,0.6953,0.3648,0.6842,0.6974,0.3026,0.3158,0.3059,0.9189,0.6908,0.4228
30.0,Male,0.8351,0.1254,0.3962,0.9381,0.0619,0.6038,0.6,0.8689,0.6671,0.4773
30.0,Female,0.7639,0.2961,0.6842,0.7795,0.2205,0.3158,0.3768,0.9268,0.7318,0.486
35.0,Male,0.8315,0.1219,0.3774,0.9381,0.0619,0.6226,0.5882,0.8653,0.6577,0.4598
35.0,Female,0.721,0.3391,0.6842,0.7282,0.2718,0.3158,0.3291,0.9221,0.7062,0.4444
40.0,Male,0.8315,0.1147,0.3585,0.9425,0.0575,0.6415,0.5938,0.8623,0.6505,0.4471
40.0,Female,0.6481,0.4206,0.7105,0.6359,0.3641,0.2895,0.2755,0.9185,0.6732,0.3971
45.0,Male,0.8244,0.1147,0.3396,0.9381,0.0619,0.6604,0.5625,0.8583,0.6388,0.4235
45.0,Female,0.6395,0.4464,0.7632,0.6154,0.3846,0.2368,0.2788,0.9302,0.6893,0.4085
50.0,Male,0.8387,0.129,0.4151,0.9381,0.0619,0.5849,0.6111,0.8724,0.6766,0.4944
50.0,Female,0.5837,0.5193,0.8158,0.5385,0.4615,0.1842,0.2562,0.9375,0.6771,0.3899
55.00000000000001,Male,0.8315,0.1434,0.434,0.9248,0.0752,0.566,0.575,0.8745,0.6794,0.4946
55.00000000000001,Female,0.5665,0.5279,0.7895,0.5231,0.4769,0.2105,0.2439,0.9273,0.6563,0.3727
60.0,Male,0.8172,0.1935,0.5283,0.885,0.115,0.4717,0.5185,0.8889,0.7066,0.5234
60.0,Female,0.5107,0.6009,0.8421,0.4462,0.5538,0.1579,0.2286,0.9355,0.6441,0.3596
65.0,Male,0.8172,0.1792,0.4906,0.8938,0.1062,0.5094,0.52,0.8821,0.6922,0.5049
65.0,Female,0.4464,0.6824,0.8947,0.359,0.641,0.1053,0.2138,0.9459,0.6269,0.3452
70.0,Male,0.8065,0.19,0.4906,0.8805,0.1195,0.5094,0.4906,0.8805,0.6855,0.4906
70.0,Female,0.4077,0.7039,0.8421,0.3231,0.6769,0.1579,0.1951,0.913,0.5826,0.3168
