Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0091,0.082,0.048
5.0,0.1131,0.13,0.0503
10.0,0.2142,0.2452,0.1982
15.0,0.2426,0.3234,0.2233
20.0,0.2867,0.3414,0.2211
25.0,0.3798,0.4785,0.2701
30.0,0.3877,0.4614,0.3824
35.0,0.4617,0.6188,0.4801
40.0,0.527,0.7307,0.4912
45.0,0.5446,0.7753,0.6087
50.0,0.563,0.7829,0.6236
55.00000000000001,0.6326,0.9806,0.7456
60.0,0.6942,1.103,0.7856
65.0,0.7171,1.1504,0.8033
70.0,0.7189,1.1385,0.8735
