Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0175,0.0603,0.107
5.0,0.0175,0.0524,0.075
10.0,0.0175,0.1482,0.1241
15.0,0.0175,0.19,0.1424
20.0,0.0175,0.2141,0.1461
25.0,0.0175,0.2537,0.1844
30.0,0.0175,0.2747,0.228
35.0,0.0175,0.2867,0.3536
40.0,0.0175,0.2953,0.4428
45.0,0.0175,0.3076,0.501
50.0,0.0175,0.3086,0.5847
55.00000000000001,0.0175,0.2998,0.6994
60.0,0.0175,0.3114,0.7631
65.0,0.0175,0.3093,0.8523
70.0,0.0175,0.3216,0.9688
