Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0998,0.2248,0.2358
5.0,0.046,0.1293,0.1625
10.0,0.014,0.1557,0.0998
15.0,0.0691,0.089,0.1548
20.0,0.1957,0.2879,0.2206
25.0,0.2501,0.3999,0.2052
30.0,0.1707,0.185,0.2521
35.0,0.2172,0.2591,0.2858
40.0,0.3059,0.4297,0.3347
45.0,0.3317,0.4904,0.3959
50.0,0.3903,0.5525,0.4064
55.00000000000001,0.3845,0.5239,0.5216
60.0,0.4074,0.5315,0.6583
65.0,0.5032,0.778,0.7701
70.0,0.5139,0.7975,0.9263
