Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0471,0.1158,0.1809
5.0,0.0471,0.0976,0.1357
10.0,0.0471,0.1587,0.1491
15.0,0.0471,0.1636,0.1293
20.0,0.0471,0.1933,0.1461
25.0,0.0471,0.2196,0.1965
30.0,0.0471,0.2365,0.2412
35.0,0.0471,0.2896,0.2983
40.0,0.0471,0.3157,0.3601
45.0,0.0471,0.3102,0.4485
50.0,0.0471,0.3112,0.5151
55.00000000000001,0.0471,0.2889,0.6196
60.0,0.0471,0.3343,0.6825
65.0,0.0471,0.3378,0.7937
70.0,0.0471,0.3379,0.905
