Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
0.0,Female,0.8112,0.2146,0.5789,0.8564,0.1436,0.4211,0.44,0.9126,0.7177,0.5
5.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
5.0,Female,0.794,0.2146,0.5227,0.8571,0.1429,0.4773,0.46,0.8852,0.6899,0.4894
10.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
10.0,Female,0.7554,0.2146,0.434,0.85,0.15,0.566,0.46,0.8361,0.642,0.4466
15.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
15.0,Female,0.7296,0.2146,0.3934,0.8488,0.1512,0.6066,0.48,0.7978,0.6211,0.4324
20.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
20.0,Female,0.7039,0.2146,0.3662,0.8519,0.1481,0.6338,0.52,0.7541,0.609,0.4298
25.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
25.0,Female,0.6738,0.2146,0.3333,0.8452,0.1548,0.6667,0.52,0.7158,0.5892,0.4062
30.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
30.0,Female,0.6481,0.2146,0.314,0.8435,0.1565,0.686,0.54,0.6776,0.5787,0.3971
35.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
35.0,Female,0.6094,0.2146,0.297,0.8485,0.1515,0.703,0.6,0.612,0.5728,0.3974
40.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
40.0,Female,0.5794,0.2146,0.2857,0.8512,0.1488,0.7143,0.64,0.5628,0.5685,0.3951
45.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
45.0,Female,0.5536,0.2146,0.275,0.8496,0.1504,0.725,0.66,0.5246,0.5623,0.3882
50.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
50.0,Female,0.5279,0.2146,0.2692,0.8544,0.1456,0.7308,0.7,0.4809,0.5618,0.3889
55.00000000000001,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
55.00000000000001,Female,0.4979,0.2146,0.2657,0.8667,0.1333,0.7343,0.76,0.4262,0.5662,0.3938
60.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
60.0,Female,0.4678,0.2146,0.2566,0.8642,0.1358,0.7434,0.78,0.3825,0.5604,0.3861
65.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
65.0,Female,0.4378,0.2146,0.2515,0.8714,0.1286,0.7485,0.82,0.3333,0.5615,0.385
70.0,Male,0.8208,0.1971,0.5472,0.885,0.115,0.4528,0.5273,0.8929,0.7161,0.537
70.0,Female,0.3863,0.2146,0.2402,0.8704,0.1296,0.7598,0.86,0.2568,0.5553,0.3755
